family,register,type,member,field,define,kind,of_field,bits,mask,value,description,rm_access,rm_reset,#,confidence,basis
CH32L103,USART_CTLR1,USART,USART.CTLR1,M,USART_CTLR1_M,field,,12,0x1000,,Word length,RW,0,#,confirmed,evt(ch32l103.h)+rm(CH32L103RM.PDF)
CH32L103,USART_CTLR1,USART,USART.CTLR1,UE,USART_CTLR1_UE,field,,13,0x2000,,USART Enable,RW,0,#,confirmed,evt(ch32l103.h)+rm(CH32L103RM.PDF)
CH32L103,USART_CTLR2,USART,USART.CTLR2,ADD,USART_CTLR2_ADD,field,,3:0,0xf,,Address of the USART node,RW,0,#,confirmed,evt(ch32l103.h)+rm(CH32L103RM.PDF)
CH32L103,USART_CTLR2,USART,USART.CTLR2,LBDL,USART_CTLR2_LBDL,field,,5,0x20,,LIN Break Detection Length,RW,0,#,confirmed,evt(ch32l103.h)+rm(CH32L103RM.PDF)
CH32L103,USART_CTLR2,USART,USART.CTLR2,LBDIE,USART_CTLR2_LBDIE,field,,6,0x40,,LIN Break Detection Interrupt Enable,RW,0,#,confirmed,evt(ch32l103.h)+rm(CH32L103RM.PDF)
CH32L103,USART_CTLR2,USART,USART.CTLR2,LBCL,USART_CTLR2_LBCL,field,,8,0x100,,Last Bit Clock pulse,RW,0,#,confirmed,evt(ch32l103.h)+rm(CH32L103RM.PDF)
CH32L103,USART_CTLR2,USART,USART.CTLR2,CPHA,USART_CTLR2_CPHA,field,,9,0x200,,Clock Phase,RW,0,#,confirmed,evt(ch32l103.h)+rm(CH32L103RM.PDF)
CH32L103,USART_CTLR2,USART,USART.CTLR2,CPOL,USART_CTLR2_CPOL,field,,10,0x400,,Clock Polarity,RW,0,#,confirmed,evt(ch32l103.h)+rm(CH32L103RM.PDF)
CH32L103,USART_CTLR2,USART,USART.CTLR2,CLKEN,USART_CTLR2_CLKEN,field,,11,0x800,,Clock Enable,RW,0,#,confirmed,evt(ch32l103.h)+rm(CH32L103RM.PDF)
CH32L103,USART_CTLR2,USART,USART.CTLR2,STOP_0,USART_CTLR2_STOP_0,value,STOP,12,0x1000,1,Bit 0,,,#,reference,evt(ch32l103.h)
CH32L103,USART_CTLR2,USART,USART.CTLR2,STOP_1,USART_CTLR2_STOP_1,value,STOP,13,0x2000,2,Bit 1,,,#,reference,evt(ch32l103.h)
CH32L103,USART_CTLR2,USART,USART.CTLR2,STOP,USART_CTLR2_STOP,field,,13:12,0x3000,,STOP[1:0] bits (STOP bits),RW,0,#,confirmed,evt(ch32l103.h)+rm(CH32L103RM.PDF)
CH32L103,USART_CTLR2,USART,USART.CTLR2,LINEN,USART_CTLR2_LINEN,field,,14,0x4000,,LIN mode enable,RW,0,#,confirmed,evt(ch32l103.h)+rm(CH32L103RM.PDF)
CH32L103,USART_CTLR3,USART,USART.CTLR3,EIE,USART_CTLR3_EIE,field,,0,0x1,,Error Interrupt Enable,RW,0,#,confirmed,evt(ch32l103.h)+rm(CH32L103RM.PDF)
CH32L103,USART_CTLR3,USART,USART.CTLR3,IREN,USART_CTLR3_IREN,field,,1,0x2,,IrDA mode Enable,RW,0,#,confirmed,evt(ch32l103.h)+rm(CH32L103RM.PDF)
CH32L103,USART_CTLR3,USART,USART.CTLR3,IRLP,USART_CTLR3_IRLP,field,,2,0x4,,IrDA Low-Power,RW,0,#,confirmed,evt(ch32l103.h)+rm(CH32L103RM.PDF)
CH32L103,USART_CTLR3,USART,USART.CTLR3,HDSEL,USART_CTLR3_HDSEL,field,,3,0x8,,Half-Duplex Selection,RW,0,#,confirmed,evt(ch32l103.h)+rm(CH32L103RM.PDF)
CH32L103,USART_CTLR3,USART,USART.CTLR3,NACK,USART_CTLR3_NACK,field,,4,0x10,,Smartcard NACK enable,RW,0,#,confirmed,evt(ch32l103.h)+rm(CH32L103RM.PDF)
CH32L103,USART_CTLR3,USART,USART.CTLR3,SCEN,USART_CTLR3_SCEN,field,,5,0x20,,Smartcard mode enable,RW,0,#,confirmed,evt(ch32l103.h)+rm(CH32L103RM.PDF)
CH32L103,USART_CTLR3,USART,USART.CTLR3,DMAR,USART_CTLR3_DMAR,field,,6,0x40,,DMA Enable Receiver,RW,0,#,confirmed,evt(ch32l103.h)+rm(CH32L103RM.PDF)
CH32L103,USART_CTLR3,USART,USART.CTLR3,DMAT,USART_CTLR3_DMAT,field,,7,0x80,,DMA Enable Transmitter,RW,0,#,confirmed,evt(ch32l103.h)+rm(CH32L103RM.PDF)
CH32L103,USART_CTLR3,USART,USART.CTLR3,RTSE,USART_CTLR3_RTSE,field,,8,0x100,,RTS Enable,RW,0,#,confirmed,evt(ch32l103.h)+rm(CH32L103RM.PDF)
CH32L103,USART_CTLR3,USART,USART.CTLR3,CTSE,USART_CTLR3_CTSE,field,,9,0x200,,CTS Enable,RW,0,#,confirmed,evt(ch32l103.h)+rm(CH32L103RM.PDF)
