series,selector,value,signal,pad,#,confidence,basis
CH32X033,afio-tim2-remap,2,T2C2,PA1,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32X033,afio-tim2-remap,3,T2BK,PA9,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32X033,afio-tim2-remap,4,T2C3N,PC3,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32X033,afio-tim2-remap,5,T2C1,PC19,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32X033,afio-tim2-remap,5,T2C1N,PC18,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32X033,afio-tim2-remap,5,T2ET,PA2,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32X033,afio-tim2-remap,6,T2C1,PC19,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32X033,afio-tim2-remap,6,T2ET,PA2,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32X033,afio-tim3-remap,0,T3C1,PA6,#,reference,candidates(datasheet-pin-table-default:en)
CH32X033,afio-tim3-remap,0,T3C2,PA7,#,reference,candidates(datasheet-pin-table-default:en)
CH32X033,afio-tim3-remap,2,T3C1,PC19,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32X033,afio-tim3-remap,2,T3C2,PC18,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32X033,afio-tim3-remap,3,T3C1,PA3,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32X033,afio-tim3-remap,3,T3C2,PA4,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32X033,afio-usart1-remap,0,CTS1,PC16,#,reference,candidates(datasheet-pin-table-default:en)
CH32X033,afio-usart1-remap,0,RTS1,PC17,#,reference,candidates(datasheet-pin-table-default:en)
CH32X033,afio-usart1-remap,1,CTS1,PC16,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32X033,afio-usart1-remap,1,RTS1,PC17,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32X033,afio-usart1-remap,1,RX1,PA11,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32X033,afio-usart1-remap,1,TX1,PA10,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32X033,afio-usart1-remap,2,CTS1,PA9,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32X033,afio-usart1-remap,3,TX1,PA7,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32X033,afio-usart2-remap,0,CK2,PA4,#,reference,candidates(datasheet-pin-table-default:en)
CH32X033,afio-usart2-remap,0,CTS2,PA0,#,reference,candidates(datasheet-pin-table-default:en)
CH32X033,afio-usart2-remap,0,RTS2,PA1,#,reference,candidates(datasheet-pin-table-default:en)
CH32X033,afio-usart2-remap,0,RX2,PA3,#,reference,candidates(datasheet-pin-table-default:en)
CH32X033,afio-usart2-remap,0,TX2,PA2,#,reference,candidates(datasheet-pin-table-default:en)
CH32X033,afio-usart2-remap,1,CTS2,PA1,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32X033,afio-usart2-remap,1,RTS2,PA2,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32X033,afio-usart2-remap,3,RTS2,PC3,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32X033,afio-usart2-remap,4,RTS2,PC3,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32X033,afio-usart3-remap,0,RTS3,PB7,#,reference,candidates(datasheet-pin-table-default:en)
CH32X033,afio-usart3-remap,1,RTS3,PB7,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32X033,afio-usart3-remap,1,RX3,PC19,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32X033,afio-usart3-remap,1,TX3,PC18,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32X033,afio-usart3-remap,2,CTS3,PA3,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32X033,afio-usart3-remap,2,RTS3,PA4,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32X033,afio-usart4-remap,0,RX4,PB1,#,reference,candidates(datasheet-pin-table-default:en)
CH32X033,afio-usart4-remap,0,TX4,PB0,#,reference,candidates(datasheet-pin-table-default:en)
CH32X033,afio-usart4-remap,1,CK4,PA6,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32X033,afio-usart4-remap,1,CTS4,PA7,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32X033,afio-usart4-remap,1,RX4,PA9,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32X033,afio-usart4-remap,1,TX4,PA5,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32X033,afio-usart4-remap,2,RX4,PC17,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32X033,afio-usart4-remap,2,TX4,PC16,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32X033,afio-usart4-remap,3,RX4,PA10,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32X033,afio-usart4-remap,4,CTS4,PA5,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32X033,afio-usart4-remap,4,RTS4,PA6,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32X033,afio-usart4-remap,4,RX4,PC19,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32X033,afio-usart4-remap,5,RX4,PC16,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32X033,afio-usart4-remap,5,TX4,PC17,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32X035,afio-i2c1-remap,0,SCL,PA10,#,reference,candidates(datasheet-pin-table-default:en)
CH32X035,afio-i2c1-remap,0,SDA,PA11,#,reference,candidates(datasheet-pin-table-default:en)
CH32X035,afio-i2c1-remap,1,SCL,PA13,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32X035,afio-i2c1-remap,1,SDA,PA14,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32X035,afio-i2c1-remap,2,SCL,PC16,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32X035,afio-i2c1-remap,2,SDA,PC17,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32X035,afio-i2c1-remap,3,SCL,PC19,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32X035,afio-i2c1-remap,3,SDA,PC18,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32X035,afio-i2c1-remap,4,SCL,PC17,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32X035,afio-i2c1-remap,4,SDA,PC16,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32X035,afio-i2c1-remap,5,SCL,PC18,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32X035,afio-i2c1-remap,5,SDA,PC19,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32X035,afio-pioc-remap,0,PIOC_IO0,PC18,#,reference,candidates(datasheet-pin-table-default:en)
CH32X035,afio-pioc-remap,0,PIOC_IO1,PC19,#,reference,candidates(datasheet-pin-table-default:en)
CH32X035,afio-pioc-remap,1,PIOC_IO0,PC7,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32X035,afio-spi1-remap,0,CS,PA4,#,reference,candidates(datasheet-pin-table-default:en)
CH32X035,afio-spi1-remap,0,MISO,PA6,#,reference,candidates(datasheet-pin-table-default:en)
CH32X035,afio-spi1-remap,0,MOSI,PA7,#,reference,candidates(datasheet-pin-table-default:en)
CH32X035,afio-spi1-remap,0,SCK,PA5,#,reference,candidates(datasheet-pin-table-default:en)
CH32X035,afio-spi1-remap,1,CS,PB21,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32X035,afio-spi1-remap,1,MISO,PA8,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32X035,afio-spi1-remap,1,MOSI,PA9,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32X035,afio-spi1-remap,1,SCK,PB15,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32X035,afio-spi1-remap,2,CS,PA12,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32X035,afio-spi1-remap,2,MISO,PA9,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32X035,afio-spi1-remap,2,MOSI,PA10,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32X035,afio-spi1-remap,2,SCK,PA11,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32X035,afio-spi1-remap,3,CS,PC4,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32X035,afio-spi1-remap,3,MISO,PC6,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32X035,afio-spi1-remap,3,MOSI,PC7,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32X035,afio-spi1-remap,3,SCK,PC5,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32X035,afio-tim1-remap,0,T1BK,PB5,#,reference,candidates(datasheet-pin-table-default:en)
CH32X035,afio-tim1-remap,0,T1C1,PB9,#,reference,candidates(datasheet-pin-table-default:en)
CH32X035,afio-tim1-remap,0,T1C1N,PB6,#,reference,candidates(datasheet-pin-table-default:en)
CH32X035,afio-tim1-remap,0,T1C2,PB10,#,reference,candidates(datasheet-pin-table-default:en)
CH32X035,afio-tim1-remap,0,T1C2N,PB7,#,reference,candidates(datasheet-pin-table-default:en)
CH32X035,afio-tim1-remap,0,T1C3,PB11,#,reference,candidates(datasheet-pin-table-default:en)
CH32X035,afio-tim1-remap,0,T1C3N,PB8,#,reference,candidates(datasheet-pin-table-default:en)
CH32X035,afio-tim1-remap,0,T1C4,PC16,#,reference,candidates(datasheet-pin-table-default:en)
CH32X035,afio-tim1-remap,0,T1ET,PC17,#,reference,candidates(datasheet-pin-table-default:en)
CH32X035,afio-tim1-remap,1,T1BK,PA6,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32X035,afio-tim1-remap,1,T1C1,PB9,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32X035,afio-tim1-remap,1,T1C1N,PA7,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32X035,afio-tim1-remap,1,T1C2,PB10,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32X035,afio-tim1-remap,1,T1C2N,PB0,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32X035,afio-tim1-remap,1,T1C3,PB11,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32X035,afio-tim1-remap,1,T1C3N,PB1,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32X035,afio-tim1-remap,1,T1C4,PC16,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32X035,afio-tim1-remap,1,T1ET,PC17,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32X035,afio-tim1-remap,2,T1BK,PB5,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32X035,afio-tim1-remap,2,T1C1,PB9,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32X035,afio-tim1-remap,2,T1C1N,PB6,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32X035,afio-tim1-remap,2,T1C2,PB10,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32X035,afio-tim1-remap,2,T1C2N,PB7,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32X035,afio-tim1-remap,2,T1C3,PB11,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32X035,afio-tim1-remap,2,T1C3N,PB8,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32X035,afio-tim1-remap,2,T1C4,PB12,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32X035,afio-tim1-remap,2,T1ET,PC18,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32X035,afio-tim1-remap,3,T1BK,PC4,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32X035,afio-tim1-remap,3,T1C1,PC0,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32X035,afio-tim1-remap,3,T1C1N,PC5,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32X035,afio-tim1-remap,3,T1C2,PC1,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32X035,afio-tim1-remap,3,T1C2N,PC6,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32X035,afio-tim1-remap,3,T1C3,PC2,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32X035,afio-tim1-remap,3,T1C3N,PC7,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32X035,afio-tim1-remap,3,T1C4,PC3,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32X035,afio-tim1-remap,3,T1ET,PC18,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32X035,afio-tim1-remap,4,T1C3,PC14,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32X035,afio-tim1-remap,4,T1ET,PC15,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32X035,afio-tim2-remap,0,T2BK,PA20,#,reference,candidates(datasheet-pin-table-default:en)
CH32X035,afio-tim2-remap,0,T2C1,PA0,#,reference,candidates(datasheet-pin-table-default:en)
CH32X035,afio-tim2-remap,0,T2C1N,PA21,#,reference,candidates(datasheet-pin-table-default:en)
CH32X035,afio-tim2-remap,0,T2C2,PA1,#,reference,candidates(datasheet-pin-table-default:en)
CH32X035,afio-tim2-remap,0,T2C2N,PA22,#,reference,candidates(datasheet-pin-table-default:en)
CH32X035,afio-tim2-remap,0,T2C3,PA2,#,reference,candidates(datasheet-pin-table-default:en)
CH32X035,afio-tim2-remap,0,T2C3N,PA23,#,reference,candidates(datasheet-pin-table-default:en)
CH32X035,afio-tim2-remap,0,T2C4,PA3,#,reference,candidates(datasheet-pin-table-default:en)
CH32X035,afio-tim2-remap,0,T2ET,PA19,#,reference,candidates(datasheet-pin-table-default:en)
CH32X035,afio-tim2-remap,1,T2BK,PA9,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32X035,afio-tim2-remap,1,T2C1,PB21,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32X035,afio-tim2-remap,1,T2C1N,PA12,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32X035,afio-tim2-remap,1,T2C2,PB15,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32X035,afio-tim2-remap,1,T2C2N,PA13,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32X035,afio-tim2-remap,1,T2C3,PA2,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32X035,afio-tim2-remap,1,T2C3N,PA14,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32X035,afio-tim2-remap,1,T2C4,PA3,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32X035,afio-tim2-remap,1,T2ET,PA18,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32X035,afio-tim2-remap,2,T2BK,PA20,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32X035,afio-tim2-remap,2,T2C1,PA0,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32X035,afio-tim2-remap,2,T2C1N,PC3,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32X035,afio-tim2-remap,2,T2C2,PA1,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32X035,afio-tim2-remap,2,T2C2N,PA22,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32X035,afio-tim2-remap,2,T2C3,PB3,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32X035,afio-tim2-remap,2,T2C3N,PA23,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32X035,afio-tim2-remap,2,T2C4,PB4,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32X035,afio-tim2-remap,2,T2ET,PA19,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32X035,afio-tim2-remap,3,T2BK,PA9,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32X035,afio-tim2-remap,3,T2C1,PB21,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32X035,afio-tim2-remap,3,T2C1N,PA12,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32X035,afio-tim2-remap,3,T2C2,PB15,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32X035,afio-tim2-remap,3,T2C2N,PA13,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32X035,afio-tim2-remap,3,T2C3,PB3,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32X035,afio-tim2-remap,3,T2C3N,PA14,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32X035,afio-tim2-remap,3,T2C4,PB4,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32X035,afio-tim2-remap,3,T2ET,PA18,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32X035,afio-tim2-remap,4,T2BK,PC0,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32X035,afio-tim2-remap,4,T2C1,PB16,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32X035,afio-tim2-remap,4,T2C1N,PC1,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32X035,afio-tim2-remap,4,T2C2,PB17,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32X035,afio-tim2-remap,4,T2C2N,PC2,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32X035,afio-tim2-remap,4,T2C3,PB18,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32X035,afio-tim2-remap,4,T2C3N,PC3,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32X035,afio-tim2-remap,4,T2C4,PB19,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32X035,afio-tim2-remap,4,T2ET,PC4,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32X035,afio-tim2-remap,5,T2BK,PB4,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32X035,afio-tim2-remap,5,T2C1,PC19,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32X035,afio-tim2-remap,5,T2C1N,PC18,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32X035,afio-tim2-remap,5,T2C2,PA12,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32X035,afio-tim2-remap,5,T2C2N,PB12,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32X035,afio-tim2-remap,5,T2C3,PA13,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32X035,afio-tim2-remap,5,T2C3N,PB3,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32X035,afio-tim2-remap,5,T2C4,PC0,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32X035,afio-tim2-remap,5,T2ET,PA2,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32X035,afio-tim2-remap,6,T2BK,PB4,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32X035,afio-tim2-remap,6,T2C1,PC19,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32X035,afio-tim2-remap,6,T2C1N,PB11,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32X035,afio-tim2-remap,6,T2C2,PC14,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32X035,afio-tim2-remap,6,T2C2N,PB12,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32X035,afio-tim2-remap,6,T2C3,PC15,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32X035,afio-tim2-remap,6,T2C3N,PB3,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32X035,afio-tim2-remap,6,T2C4,PC0,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32X035,afio-tim2-remap,6,T2ET,PA2,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32X035,afio-tim3-remap,0,T3C1,PA6,#,reference,candidates(datasheet-pin-table-default:en)
CH32X035,afio-tim3-remap,0,T3C2,PA7,#,reference,candidates(datasheet-pin-table-default:en)
CH32X035,afio-tim3-remap,1,T3C1,PB4,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32X035,afio-tim3-remap,1,T3C2,PB5,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32X035,afio-tim3-remap,2,T3C1,PC19,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32X035,afio-tim3-remap,2,T3C2,PC18,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32X035,afio-tim3-remap,3,T3C1,PA3,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32X035,afio-tim3-remap,3,T3C2,PA4,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32X035,afio-usart1-remap,0,CK1,PB9,#,reference,candidates(datasheet-pin-table-default:en)
CH32X035,afio-usart1-remap,0,CTS1,PC16,#,reference,candidates(datasheet-pin-table-default:en)
CH32X035,afio-usart1-remap,0,RTS1,PC17,#,reference,candidates(datasheet-pin-table-default:en)
CH32X035,afio-usart1-remap,0,RX1,PB11,#,reference,candidates(datasheet-pin-table-default:en)
CH32X035,afio-usart1-remap,0,TX1,PB10,#,reference,candidates(datasheet-pin-table-default:en)
CH32X035,afio-usart1-remap,1,CK1,PB9,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32X035,afio-usart1-remap,1,CTS1,PC16,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32X035,afio-usart1-remap,1,RTS1,PC17,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32X035,afio-usart1-remap,1,RX1,PA11,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32X035,afio-usart1-remap,1,TX1,PA10,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32X035,afio-usart1-remap,2,CK1,PB5,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32X035,afio-usart1-remap,2,CTS1,PA9,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32X035,afio-usart1-remap,2,RTS1,PA8,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32X035,afio-usart1-remap,2,RX1,PB11,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32X035,afio-usart1-remap,2,TX1,PB10,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32X035,afio-usart1-remap,3,CK1,PB12,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32X035,afio-usart1-remap,3,CTS1,PA13,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32X035,afio-usart1-remap,3,RTS1,PA14,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
