family,register,type,member,field,kind,of_field,bits,mask,value,description,rm_access,rm_reset,#,confidence,basis
CH32V103,GPIO_INDR,GPIO,GPIO.INDR,IDR13,field,,13,0x2000,,"Port input data, bit 13",,,#,reference,evt(ch32v10x.h)
CH32V103,GPIO_INDR,GPIO,GPIO.INDR,IDR14,field,,14,0x4000,,"Port input data, bit 14",,,#,reference,evt(ch32v10x.h)
CH32V103,GPIO_INDR,GPIO,GPIO.INDR,IDR15,field,,15,0x8000,,"Port input data, bit 15",,,#,reference,evt(ch32v10x.h)
CH32V103,GPIO_LCKR,GPIO,GPIO.LCKR,LCK0,field,,0,0x1,,Port x Lock bit 0,,,#,reference,evt(ch32v10x.h)
CH32V103,GPIO_LCKR,GPIO,GPIO.LCKR,LCK1,field,,1,0x2,,Port x Lock bit 1,,,#,reference,evt(ch32v10x.h)
CH32V103,GPIO_LCKR,GPIO,GPIO.LCKR,LCK2,field,,2,0x4,,Port x Lock bit 2,,,#,reference,evt(ch32v10x.h)
CH32V103,GPIO_LCKR,GPIO,GPIO.LCKR,LCK3,field,,3,0x8,,Port x Lock bit 3,,,#,reference,evt(ch32v10x.h)
CH32V103,GPIO_LCKR,GPIO,GPIO.LCKR,LCK4,field,,4,0x10,,Port x Lock bit 4,,,#,reference,evt(ch32v10x.h)
CH32V103,GPIO_LCKR,GPIO,GPIO.LCKR,LCK5,field,,5,0x20,,Port x Lock bit 5,,,#,reference,evt(ch32v10x.h)
CH32V103,GPIO_LCKR,GPIO,GPIO.LCKR,LCK6,field,,6,0x40,,Port x Lock bit 6,,,#,reference,evt(ch32v10x.h)
CH32V103,GPIO_LCKR,GPIO,GPIO.LCKR,LCK7,field,,7,0x80,,Port x Lock bit 7,,,#,reference,evt(ch32v10x.h)
CH32V103,GPIO_LCKR,GPIO,GPIO.LCKR,LCK8,field,,8,0x100,,Port x Lock bit 8,,,#,reference,evt(ch32v10x.h)
CH32V103,GPIO_LCKR,GPIO,GPIO.LCKR,LCK9,field,,9,0x200,,Port x Lock bit 9,,,#,reference,evt(ch32v10x.h)
CH32V103,GPIO_LCKR,GPIO,GPIO.LCKR,LCK10,field,,10,0x400,,Port x Lock bit 10,,,#,reference,evt(ch32v10x.h)
CH32V103,GPIO_LCKR,GPIO,GPIO.LCKR,LCK11,field,,11,0x800,,Port x Lock bit 11,,,#,reference,evt(ch32v10x.h)
CH32V103,GPIO_LCKR,GPIO,GPIO.LCKR,LCK12,field,,12,0x1000,,Port x Lock bit 12,,,#,reference,evt(ch32v10x.h)
CH32V103,GPIO_LCKR,GPIO,GPIO.LCKR,LCK13,field,,13,0x2000,,Port x Lock bit 13,,,#,reference,evt(ch32v10x.h)
CH32V103,GPIO_LCKR,GPIO,GPIO.LCKR,LCK14,field,,14,0x4000,,Port x Lock bit 14,,,#,reference,evt(ch32v10x.h)
CH32V103,GPIO_LCKR,GPIO,GPIO.LCKR,LCK15,field,,15,0x8000,,Port x Lock bit 15,,,#,reference,evt(ch32v10x.h)
CH32V103,GPIO_LCKR,GPIO,GPIO.LCKR,LCKK,field,,16,0x10000,,Lock key,RW,0,#,confirmed,evt(ch32v10x.h)+rm(CH32xRM.PDF)
CH32V103,GPIO_OUTDR,GPIO,GPIO.OUTDR,ODR0,field,,0,0x1,,"Port output data, bit 0",,,#,reference,evt(ch32v10x.h)
CH32V103,GPIO_OUTDR,GPIO,GPIO.OUTDR,ODR1,field,,1,0x2,,"Port output data, bit 1",,,#,reference,evt(ch32v10x.h)
CH32V103,GPIO_OUTDR,GPIO,GPIO.OUTDR,ODR2,field,,2,0x4,,"Port output data, bit 2",,,#,reference,evt(ch32v10x.h)
CH32V103,GPIO_OUTDR,GPIO,GPIO.OUTDR,ODR3,field,,3,0x8,,"Port output data, bit 3",,,#,reference,evt(ch32v10x.h)
CH32V103,GPIO_OUTDR,GPIO,GPIO.OUTDR,ODR4,field,,4,0x10,,"Port output data, bit 4",,,#,reference,evt(ch32v10x.h)
CH32V103,GPIO_OUTDR,GPIO,GPIO.OUTDR,ODR5,field,,5,0x20,,"Port output data, bit 5",,,#,reference,evt(ch32v10x.h)
CH32V103,GPIO_OUTDR,GPIO,GPIO.OUTDR,ODR6,field,,6,0x40,,"Port output data, bit 6",,,#,reference,evt(ch32v10x.h)
CH32V103,GPIO_OUTDR,GPIO,GPIO.OUTDR,ODR7,field,,7,0x80,,"Port output data, bit 7",,,#,reference,evt(ch32v10x.h)
CH32V103,GPIO_OUTDR,GPIO,GPIO.OUTDR,ODR8,field,,8,0x100,,"Port output data, bit 8",,,#,reference,evt(ch32v10x.h)
CH32V103,GPIO_OUTDR,GPIO,GPIO.OUTDR,ODR9,field,,9,0x200,,"Port output data, bit 9",,,#,reference,evt(ch32v10x.h)
CH32V103,GPIO_OUTDR,GPIO,GPIO.OUTDR,ODR10,field,,10,0x400,,"Port output data, bit 10",,,#,reference,evt(ch32v10x.h)
CH32V103,GPIO_OUTDR,GPIO,GPIO.OUTDR,ODR11,field,,11,0x800,,"Port output data, bit 11",,,#,reference,evt(ch32v10x.h)
CH32V103,GPIO_OUTDR,GPIO,GPIO.OUTDR,ODR12,field,,12,0x1000,,"Port output data, bit 12",,,#,reference,evt(ch32v10x.h)
CH32V103,GPIO_OUTDR,GPIO,GPIO.OUTDR,ODR13,field,,13,0x2000,,"Port output data, bit 13",,,#,reference,evt(ch32v10x.h)
CH32V103,GPIO_OUTDR,GPIO,GPIO.OUTDR,ODR14,field,,14,0x4000,,"Port output data, bit 14",,,#,reference,evt(ch32v10x.h)
CH32V103,GPIO_OUTDR,GPIO,GPIO.OUTDR,ODR15,field,,15,0x8000,,"Port output data, bit 15",,,#,reference,evt(ch32v10x.h)
CH32V103,I2C_CKCFGR,I2C,I2C.CKCFGR,CCR,field,,11:0,0xfff,,Clock Control Register in Fast/Standard mode (Master mode),RW,0,#,confirmed,evt(ch32v10x.h)+rm(CH32xRM.PDF)
CH32V103,I2C_CKCFGR,I2C,I2C.CKCFGR,DUTY,field,,14,0x4000,,Fast Mode Duty Cycle,RW,0,#,confirmed,evt(ch32v10x.h)+rm(CH32xRM.PDF)
CH32V103,I2C_CKCFGR,I2C,I2C.CKCFGR,FS,field,,15,0x8000,,I2C Master Mode Selection,,,#,reference,evt(ch32v10x.h)
CH32V103,I2C_CTLR1,I2C,I2C.CTLR1,PE,field,,0,0x1,,Peripheral Enable,RW,0,#,confirmed,evt(ch32v10x.h)+rm(CH32xRM.PDF)
CH32V103,I2C_CTLR1,I2C,I2C.CTLR1,SMBUS,field,,1,0x2,,SMBus Mode,RW,0,#,confirmed,evt(ch32v10x.h)+rm(CH32xRM.PDF)
CH32V103,I2C_CTLR1,I2C,I2C.CTLR1,SMBTYPE,field,,3,0x8,,SMBus Type,RW,0,#,confirmed,evt(ch32v10x.h)+rm(CH32xRM.PDF)
CH32V103,I2C_CTLR1,I2C,I2C.CTLR1,ENARP,field,,4,0x10,,ARP Enable,RW,0,#,confirmed,evt(ch32v10x.h)+rm(CH32xRM.PDF)
CH32V103,I2C_CTLR1,I2C,I2C.CTLR1,ENPEC,field,,5,0x20,,PEC Enable,RW,0,#,confirmed,evt(ch32v10x.h)+rm(CH32xRM.PDF)
CH32V103,I2C_CTLR1,I2C,I2C.CTLR1,ENGC,field,,6,0x40,,General Call Enable,RW,0,#,confirmed,evt(ch32v10x.h)+rm(CH32xRM.PDF)
CH32V103,I2C_CTLR1,I2C,I2C.CTLR1,NOSTRETCH,field,,7,0x80,,Clock Stretching Disable (Slave mode),RW,0,#,confirmed,evt(ch32v10x.h)+rm(CH32xRM.PDF)
CH32V103,I2C_CTLR1,I2C,I2C.CTLR1,START,field,,8,0x100,,Start Generation,RW,0,#,confirmed,evt(ch32v10x.h)+rm(CH32xRM.PDF)
CH32V103,I2C_CTLR1,I2C,I2C.CTLR1,STOP,field,,9,0x200,,Stop Generation,RW,0,#,confirmed,evt(ch32v10x.h)+rm(CH32xRM.PDF)
CH32V103,I2C_CTLR1,I2C,I2C.CTLR1,ACK,field,,10,0x400,,Acknowledge Enable,RW,0,#,confirmed,evt(ch32v10x.h)+rm(CH32xRM.PDF)
CH32V103,I2C_CTLR1,I2C,I2C.CTLR1,POS,field,,11,0x800,,Acknowledge/PEC Position (for data reception),RW,0,#,confirmed,evt(ch32v10x.h)+rm(CH32xRM.PDF)
CH32V103,I2C_CTLR1,I2C,I2C.CTLR1,PEC,field,,12,0x1000,,Packet Error Checking,RW,0,#,confirmed,evt(ch32v10x.h)+rm(CH32xRM.PDF)
CH32V103,I2C_CTLR1,I2C,I2C.CTLR1,ALERT,field,,13,0x2000,,SMBus Alert,RW,0,#,confirmed,evt(ch32v10x.h)+rm(CH32xRM.PDF)
CH32V103,I2C_CTLR1,I2C,I2C.CTLR1,SWRST,field,,15,0x8000,,Software Reset,RW,0,#,confirmed,evt(ch32v10x.h)+rm(CH32xRM.PDF)
CH32V103,I2C_CTLR2,I2C,I2C.CTLR2,FREQ_0,value,FREQ,0,0x1,1,Bit 0,,,#,reference,evt(ch32v10x.h)
CH32V103,I2C_CTLR2,I2C,I2C.CTLR2,FREQ_1,value,FREQ,1,0x2,2,Bit 1,,,#,reference,evt(ch32v10x.h)
CH32V103,I2C_CTLR2,I2C,I2C.CTLR2,FREQ_2,value,FREQ,2,0x4,4,Bit 2,,,#,reference,evt(ch32v10x.h)
CH32V103,I2C_CTLR2,I2C,I2C.CTLR2,FREQ_3,value,FREQ,3,0x8,8,Bit 3,,,#,reference,evt(ch32v10x.h)
CH32V103,I2C_CTLR2,I2C,I2C.CTLR2,FREQ_4,value,FREQ,4,0x10,16,Bit 4,,,#,reference,evt(ch32v10x.h)
CH32V103,I2C_CTLR2,I2C,I2C.CTLR2,FREQ_5,value,FREQ,5,0x20,32,Bit 5,,,#,reference,evt(ch32v10x.h)
CH32V103,I2C_CTLR2,I2C,I2C.CTLR2,FREQ,field,,5:0,0x3f,,FREQ[5:0] bits (Peripheral Clock Frequency),RW,0,#,confirmed,evt(ch32v10x.h)+rm(CH32xRM.PDF)
CH32V103,I2C_CTLR2,I2C,I2C.CTLR2,ITERREN,field,,8,0x100,,Error Interrupt Enable,RW,0,#,confirmed,evt(ch32v10x.h)+rm(CH32xRM.PDF)
CH32V103,I2C_CTLR2,I2C,I2C.CTLR2,ITEVTEN,field,,9,0x200,,Event Interrupt Enable,RW,0,#,confirmed,evt(ch32v10x.h)+rm(CH32xRM.PDF)
CH32V103,I2C_CTLR2,I2C,I2C.CTLR2,ITBUFEN,field,,10,0x400,,Buffer Interrupt Enable,RW,0,#,confirmed,evt(ch32v10x.h)+rm(CH32xRM.PDF)
CH32V103,I2C_CTLR2,I2C,I2C.CTLR2,DMAEN,field,,11,0x800,,DMA Requests Enable,RW,0,#,confirmed,evt(ch32v10x.h)+rm(CH32xRM.PDF)
CH32V103,I2C_CTLR2,I2C,I2C.CTLR2,LAST,field,,12,0x1000,,DMA Last Transfer,RW,0,#,confirmed,evt(ch32v10x.h)+rm(CH32xRM.PDF)
CH32V103,I2C_DATAR,I2C,I2C.DATAR,DR_DATAR,field,,7:0,0xff,,8-bit Data Register,,,#,reference,evt(ch32v10x.h)
CH32V103,I2C_OADDR1,I2C,I2C.OADDR1,ADD0,field,,0,0x1,,Bit 0,RW,0,#,confirmed,evt(ch32v10x.h)+rm(CH32xRM.PDF)
CH32V103,I2C_OADDR1,I2C,I2C.OADDR1,ADD1,field,,1,0x2,,Bit 1,,,#,reference,evt(ch32v10x.h)
CH32V103,I2C_OADDR1,I2C,I2C.OADDR1,ADD2,field,,2,0x4,,Bit 2,,,#,reference,evt(ch32v10x.h)
CH32V103,I2C_OADDR1,I2C,I2C.OADDR1,ADD3,field,,3,0x8,,Bit 3,,,#,reference,evt(ch32v10x.h)
CH32V103,I2C_OADDR1,I2C,I2C.OADDR1,ADD4,field,,4,0x10,,Bit 4,,,#,reference,evt(ch32v10x.h)
CH32V103,I2C_OADDR1,I2C,I2C.OADDR1,ADD5,field,,5,0x20,,Bit 5,,,#,reference,evt(ch32v10x.h)
CH32V103,I2C_OADDR1,I2C,I2C.OADDR1,ADD6,field,,6,0x40,,Bit 6,,,#,reference,evt(ch32v10x.h)
CH32V103,I2C_OADDR1,I2C,I2C.OADDR1,ADD7,field,,7,0x80,,Bit 7,,,#,reference,evt(ch32v10x.h)
CH32V103,I2C_OADDR1,I2C,I2C.OADDR1,ADD1_7,field,,7:1,0xfe,,Interface Address,,,#,reference,evt(ch32v10x.h)
CH32V103,I2C_OADDR1,I2C,I2C.OADDR1,ADD8,field,,8,0x100,,Bit 8,,,#,reference,evt(ch32v10x.h)
CH32V103,I2C_OADDR1,I2C,I2C.OADDR1,ADD9,field,,9,0x200,,Bit 9,,,#,reference,evt(ch32v10x.h)
CH32V103,I2C_OADDR1,I2C,I2C.OADDR1,ADD8_9,field,,9:8,0x300,,Interface Address,,,#,reference,evt(ch32v10x.h)
CH32V103,I2C_OADDR1,I2C,I2C.OADDR1,ADDMODE,field,,15,0x8000,,Addressing Mode (Slave mode),RW,0,#,confirmed,evt(ch32v10x.h)+rm(CH32xRM.PDF)
CH32V103,I2C_OADDR2,I2C,I2C.OADDR2,ENDUAL,field,,0,0x1,,Dual addressing mode enable,RW,0,#,confirmed,evt(ch32v10x.h)+rm(CH32xRM.PDF)
CH32V103,I2C_OADDR2,I2C,I2C.OADDR2,ADD2,field,,7:1,0xfe,,Interface address,RW,0,#,confirmed,evt(ch32v10x.h)+rm(CH32xRM.PDF)
CH32V103,I2C_RTR,I2C,I2C.RTR,TRISE,field,,5:0,0x3f,,Maximum Rise Time in Fast/Standard mode (Master mode),RW,2,#,confirmed,evt(ch32v10x.h)+rm(CH32xRM.PDF)
CH32V103,I2C_STAR1,I2C,I2C.STAR1,SB,field,,0,0x1,,Start Bit (Master mode),RO,0,#,confirmed,evt(ch32v10x.h)+rm(CH32xRM.PDF)
CH32V103,I2C_STAR1,I2C,I2C.STAR1,ADDR,field,,1,0x2,,Address sent (master mode)/matched (slave mode),RW0,0,#,confirmed,evt(ch32v10x.h)+rm(CH32xRM.PDF)
CH32V103,I2C_STAR1,I2C,I2C.STAR1,BTF,field,,2,0x4,,Byte Transfer Finished,RO,0,#,confirmed,evt(ch32v10x.h)+rm(CH32xRM.PDF)
CH32V103,I2C_STAR1,I2C,I2C.STAR1,ADD10,field,,3,0x8,,10-bit header sent (Master mode),RO,0,#,confirmed,evt(ch32v10x.h)+rm(CH32xRM.PDF)
CH32V103,I2C_STAR1,I2C,I2C.STAR1,STOPF,field,,4,0x10,,Stop detection (Slave mode),RO,0,#,confirmed,evt(ch32v10x.h)+rm(CH32xRM.PDF)
CH32V103,I2C_STAR1,I2C,I2C.STAR1,RXNE,field,,6,0x40,,Data Register not Empty (receivers),RO,0,#,confirmed,evt(ch32v10x.h)+rm(CH32xRM.PDF)
CH32V103,I2C_STAR1,I2C,I2C.STAR1,TXE,field,,7,0x80,,Data Register Empty (transmitters),RO,0,#,confirmed,evt(ch32v10x.h)+rm(CH32xRM.PDF)
CH32V103,I2C_STAR1,I2C,I2C.STAR1,BERR,field,,8,0x100,,Bus Error,RW0,0,#,confirmed,evt(ch32v10x.h)+rm(CH32xRM.PDF)
CH32V103,I2C_STAR1,I2C,I2C.STAR1,ARLO,field,,9,0x200,,Arbitration Lost (master mode),RW0,0,#,confirmed,evt(ch32v10x.h)+rm(CH32xRM.PDF)
CH32V103,I2C_STAR1,I2C,I2C.STAR1,AF,field,,10,0x400,,Acknowledge Failure,RW0,0,#,confirmed,evt(ch32v10x.h)+rm(CH32xRM.PDF)
CH32V103,I2C_STAR1,I2C,I2C.STAR1,OVR,field,,11,0x800,,Overrun/Underrun,RW0,0,#,confirmed,evt(ch32v10x.h)+rm(CH32xRM.PDF)
CH32V103,I2C_STAR1,I2C,I2C.STAR1,PECERR,field,,12,0x1000,,PEC Error in reception,RW0,0,#,confirmed,evt(ch32v10x.h)+rm(CH32xRM.PDF)
CH32V103,I2C_STAR1,I2C,I2C.STAR1,TIMEOUT,field,,14,0x4000,,Timeout or Tlow Error,RW0,0,#,confirmed,evt(ch32v10x.h)+rm(CH32xRM.PDF)
CH32V103,I2C_STAR1,I2C,I2C.STAR1,SMBALERT,field,,15,0x8000,,SMBus Alert,RW0,0,#,confirmed,evt(ch32v10x.h)+rm(CH32xRM.PDF)
CH32V103,I2C_STAR2,I2C,I2C.STAR2,MSL,field,,0,0x1,,Master/Slave,RO,0,#,confirmed,evt(ch32v10x.h)+rm(CH32xRM.PDF)
CH32V103,I2C_STAR2,I2C,I2C.STAR2,BUSY,field,,1,0x2,,Bus Busy,RO,0,#,confirmed,evt(ch32v10x.h)+rm(CH32xRM.PDF)
CH32V103,I2C_STAR2,I2C,I2C.STAR2,TRA,field,,2,0x4,,Transmitter/Receiver,RO,0,#,confirmed,evt(ch32v10x.h)+rm(CH32xRM.PDF)
CH32V103,I2C_STAR2,I2C,I2C.STAR2,GENCALL,field,,4,0x10,,General Call Address (Slave mode),RO,0,#,confirmed,evt(ch32v10x.h)+rm(CH32xRM.PDF)
CH32V103,I2C_STAR2,I2C,I2C.STAR2,SMBDEFAULT,field,,5,0x20,,SMBus Device Default Address (Slave mode),RO,0,#,confirmed,evt(ch32v10x.h)+rm(CH32xRM.PDF)
CH32V103,I2C_STAR2,I2C,I2C.STAR2,SMBHOST,field,,6,0x40,,SMBus Host Header (Slave mode),RO,0,#,confirmed,evt(ch32v10x.h)+rm(CH32xRM.PDF)
CH32V103,I2C_STAR2,I2C,I2C.STAR2,DUALF,field,,7,0x80,,Dual Flag (Slave mode),RO,0,#,confirmed,evt(ch32v10x.h)+rm(CH32xRM.PDF)
CH32V103,I2C_STAR2,I2C,I2C.STAR2,PEC,field,,15:8,0xff00,,Packet Error Checking Register,RO,0,#,confirmed,evt(ch32v10x.h)+rm(CH32xRM.PDF)
CH32V103,IWDG_CTLR,IWDG,IWDG.CTLR,KEY,field,,15:0,0xffff,,"Key value (write only, read 0000h)",WO,0,#,confirmed,evt(ch32v10x.h)+rm(CH32xRM.PDF)
CH32V103,IWDG_PSCR,IWDG,IWDG.PSCR,PR_0,value,PR,0,0x1,1,Bit 0,,,#,reference,evt(ch32v10x.h)
CH32V103,IWDG_PSCR,IWDG,IWDG.PSCR,PR_1,value,PR,1,0x2,2,Bit 1,,,#,reference,evt(ch32v10x.h)
CH32V103,IWDG_PSCR,IWDG,IWDG.PSCR,PR_2,value,PR,2,0x4,4,Bit 2,,,#,reference,evt(ch32v10x.h)
CH32V103,IWDG_PSCR,IWDG,IWDG.PSCR,PR,field,,2:0,0x7,,PR[2:0] (Prescaler divider),RW,0,#,confirmed,evt(ch32v10x.h)+rm(CH32xRM.PDF)
CH32V103,IWDG_RLDR,IWDG,IWDG.RLDR,RL,field,,11:0,0xfff,,Watchdog counter reload value,RW,,#,confirmed,evt(ch32v10x.h)+rm(CH32xRM.PDF)
CH32V103,IWDG_STATR,IWDG,IWDG.STATR,PVU,field,,0,0x1,,Watchdog prescaler value update,RO,0,#,confirmed,evt(ch32v10x.h)+rm(CH32xRM.PDF)
CH32V103,IWDG_STATR,IWDG,IWDG.STATR,RVU,field,,1,0x2,,Watchdog counter reload value update,RO,0,#,confirmed,evt(ch32v10x.h)+rm(CH32xRM.PDF)
CH32V103,PWR_CSR,PWR,PWR.CSR,WUF,field,,0,0x1,,Wakeup Flag,RO,0,#,confirmed,evt(ch32v10x.h)+rm(CH32xRM.PDF)
CH32V103,PWR_CSR,PWR,PWR.CSR,SBF,field,,1,0x2,,Standby Flag,RO,0,#,confirmed,evt(ch32v10x.h)+rm(CH32xRM.PDF)
CH32V103,PWR_CSR,PWR,PWR.CSR,PVDO,field,,2,0x4,,PVD Output,,,#,reference,evt(ch32v10x.h)
CH32V103,PWR_CSR,PWR,PWR.CSR,EWUP,field,,8,0x100,,Enable WKUP pin,RW,0,#,confirmed,evt(ch32v10x.h)+rm(CH32xRM.PDF)
CH32V103,PWR_CTLR,PWR,PWR.CTLR,PLS_MODE0,value,PLS,,0x0,0,,,,#,reference,evt(ch32v10x.h)
CH32V103,PWR_CTLR,PWR,PWR.CTLR,LPDS,field,,0,0x1,,Low-Power Deepsleep,RW,0,#,confirmed,evt(ch32v10x.h)+rm(CH32xRM.PDF)
CH32V103,PWR_CTLR,PWR,PWR.CTLR,PDDS,field,,1,0x2,,Power Down Deepsleep,RW,0,#,confirmed,evt(ch32v10x.h)+rm(CH32xRM.PDF)
CH32V103,PWR_CTLR,PWR,PWR.CTLR,CWUF,field,,2,0x4,,Clear Wakeup Flag,RW1,0,#,confirmed,evt(ch32v10x.h)+rm(CH32xRM.PDF)
CH32V103,PWR_CTLR,PWR,PWR.CTLR,CSBF,field,,3,0x8,,Clear Standby Flag,RW1,0,#,confirmed,evt(ch32v10x.h)+rm(CH32xRM.PDF)
CH32V103,PWR_CTLR,PWR,PWR.CTLR,PVDE,field,,4,0x10,,Power Voltage Detector Enable,RW,0,#,confirmed,evt(ch32v10x.h)+rm(CH32xRM.PDF)
CH32V103,PWR_CTLR,PWR,PWR.CTLR,PLS_0,value,PLS,5,0x20,1,Bit 0,,,#,reference,evt(ch32v10x.h)
CH32V103,PWR_CTLR,PWR,PWR.CTLR,PLS_MODE1,value,PLS,5,0x20,1,,,,#,reference,evt(ch32v10x.h)
CH32V103,PWR_CTLR,PWR,PWR.CTLR,PLS_1,value,PLS,6,0x40,2,Bit 1,,,#,reference,evt(ch32v10x.h)
CH32V103,PWR_CTLR,PWR,PWR.CTLR,PLS_MODE2,value,PLS,6,0x40,2,,,,#,reference,evt(ch32v10x.h)
CH32V103,PWR_CTLR,PWR,PWR.CTLR,PLS_MODE3,value,PLS,6:5,0x60,3,,,,#,reference,evt(ch32v10x.h)
CH32V103,PWR_CTLR,PWR,PWR.CTLR,PLS_2,value,PLS,7,0x80,4,Bit 2,,,#,reference,evt(ch32v10x.h)
CH32V103,PWR_CTLR,PWR,PWR.CTLR,PLS_MODE4,value,PLS,7,0x80,4,,,,#,reference,evt(ch32v10x.h)
CH32V103,PWR_CTLR,PWR,PWR.CTLR,PLS_MODE5,value,PLS,,0xa0,5,,,,#,reference,evt(ch32v10x.h)
CH32V103,PWR_CTLR,PWR,PWR.CTLR,PLS_MODE6,value,PLS,7:6,0xc0,6,,,,#,reference,evt(ch32v10x.h)
CH32V103,PWR_CTLR,PWR,PWR.CTLR,PLS,field,,7:5,0xe0,,PLS[2:0] bits (PVD Level Selection),RW,0,#,confirmed,evt(ch32v10x.h)+rm(CH32xRM.PDF)
CH32V103,PWR_CTLR,PWR,PWR.CTLR,PLS_MODE7,field,,7:5,0xe0,,,,,#,reference,evt(ch32v10x.h)
CH32V103,PWR_CTLR,PWR,PWR.CTLR,DBP,field,,8,0x100,,Disable Backup Domain write protection,RW,0,#,confirmed,evt(ch32v10x.h)+rm(CH32xRM.PDF)
CH32V103,RCC_AHBPCENR,RCC,RCC.AHBPCENR,DMA1EN,field,,0,0x1,,DMA1 clock enable,,,#,reference,evt(ch32v10x.h)
CH32V103,RCC_AHBPCENR,RCC,RCC.AHBPCENR,SRAMEN,field,,2,0x4,,SRAM interface clock enable,RW,1,#,confirmed,evt(ch32v10x.h)+rm(CH32xRM.PDF)
CH32V103,RCC_AHBPCENR,RCC,RCC.AHBPCENR,FLITFEN,field,,4,0x10,,FLITF clock enable,RW,1,#,confirmed,evt(ch32v10x.h)+rm(CH32xRM.PDF)
CH32V103,RCC_AHBPCENR,RCC,RCC.AHBPCENR,CRCEN,field,,6,0x40,,CRC clock enable,RW,0,#,confirmed,evt(ch32v10x.h)+rm(CH32xRM.PDF)
CH32V103,RCC_AHBPCENR,RCC,RCC.AHBPCENR,USBHD,field,,12,0x1000,,,,,#,reference,evt(ch32v10x.h)
CH32V103,RCC_APB1PCENR,RCC,RCC.APB1PCENR,TIM2EN,field,,0,0x1,,Timer 2 clock enabled,RW,0,#,confirmed,evt(ch32v10x.h)+rm(CH32xRM.PDF)
CH32V103,RCC_APB1PCENR,RCC,RCC.APB1PCENR,TIM3EN,field,,1,0x2,,Timer 3 clock enable,RW,0,#,confirmed,evt(ch32v10x.h)+rm(CH32xRM.PDF)
CH32V103,RCC_APB1PCENR,RCC,RCC.APB1PCENR,WWDGEN,field,,11,0x800,,Window Watchdog clock enable,RW,0,#,confirmed,evt(ch32v10x.h)+rm(CH32xRM.PDF)
CH32V103,RCC_APB1PCENR,RCC,RCC.APB1PCENR,USART2EN,field,,17,0x20000,,USART 2 clock enable,RW,0,#,confirmed,evt(ch32v10x.h)+rm(CH32xRM.PDF)
CH32V103,RCC_APB1PCENR,RCC,RCC.APB1PCENR,I2C1EN,field,,21,0x200000,,I2C 1 clock enable,RW,0,#,confirmed,evt(ch32v10x.h)+rm(CH32xRM.PDF)
CH32V103,RCC_APB1PCENR,RCC,RCC.APB1PCENR,USBEN,field,,23,0x800000,,USB Device clock enable,,,#,reference,evt(ch32v10x.h)
CH32V103,RCC_APB1PCENR,RCC,RCC.APB1PCENR,BKPEN,field,,27,0x8000000,,Backup interface clock enable,RW,0,#,confirmed,evt(ch32v10x.h)+rm(CH32xRM.PDF)
CH32V103,RCC_APB1PCENR,RCC,RCC.APB1PCENR,PWREN,field,,28,0x10000000,,Power interface clock enable,RW,0,#,confirmed,evt(ch32v10x.h)+rm(CH32xRM.PDF)
CH32V103,RCC_APB1PRSTR,RCC,RCC.APB1PRSTR,TIM2RST,field,,0,0x1,,Timer 2 reset,RW,0,#,confirmed,evt(ch32v10x.h)+rm(CH32xRM.PDF)
CH32V103,RCC_APB1PRSTR,RCC,RCC.APB1PRSTR,TIM3RST,field,,1,0x2,,Timer 3 reset,RW,0,#,confirmed,evt(ch32v10x.h)+rm(CH32xRM.PDF)
CH32V103,RCC_APB1PRSTR,RCC,RCC.APB1PRSTR,TIM4RST,field,,2,0x4,,Timer 4 reset,RW,0,#,confirmed,evt(ch32v10x.h)+rm(CH32xRM.PDF)
CH32V103,RCC_APB1PRSTR,RCC,RCC.APB1PRSTR,WWDGRST,field,,11,0x800,,Window Watchdog reset,RW,0,#,confirmed,evt(ch32v10x.h)+rm(CH32xRM.PDF)
CH32V103,RCC_APB1PRSTR,RCC,RCC.APB1PRSTR,SPI2RST,field,,14,0x4000,,SPI 2 reset,RW,0,#,confirmed,evt(ch32v10x.h)+rm(CH32xRM.PDF)
CH32V103,RCC_APB1PRSTR,RCC,RCC.APB1PRSTR,USART2RST,field,,17,0x20000,,USART 2 reset,RW,0,#,confirmed,evt(ch32v10x.h)+rm(CH32xRM.PDF)
CH32V103,RCC_APB1PRSTR,RCC,RCC.APB1PRSTR,USART3RST,field,,18,0x40000,,USART 3 reset,RW,0,#,confirmed,evt(ch32v10x.h)+rm(CH32xRM.PDF)
CH32V103,RCC_APB1PRSTR,RCC,RCC.APB1PRSTR,I2C1RST,field,,21,0x200000,,I2C 1 reset,RW,0,#,confirmed,evt(ch32v10x.h)+rm(CH32xRM.PDF)
CH32V103,RCC_APB1PRSTR,RCC,RCC.APB1PRSTR,I2C2RST,field,,22,0x400000,,I2C 2 reset,RW,0,#,confirmed,evt(ch32v10x.h)+rm(CH32xRM.PDF)
CH32V103,RCC_APB1PRSTR,RCC,RCC.APB1PRSTR,USBRST,field,,23,0x800000,,USB Device reset,,,#,reference,evt(ch32v10x.h)
CH32V103,RCC_APB1PRSTR,RCC,RCC.APB1PRSTR,CAN1RST,field,,25,0x2000000,,CAN1 reset,,,#,reference,evt(ch32v10x.h)
CH32V103,RCC_APB1PRSTR,RCC,RCC.APB1PRSTR,BKPRST,field,,27,0x8000000,,Backup interface reset,RW,0,#,confirmed,evt(ch32v10x.h)+rm(CH32xRM.PDF)
