series,selector,value,signal,pad,peripheral,role,#,confidence,basis
CH32V407,afio-dvp-remap,1,DVP_D3,PB4,DVP,D3,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32V407,afio-dvp-remap,1,DVP_D4,PC11,DVP,D4,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32V407,afio-dvp-remap,1,DVP_D5,PB3,DVP,D5,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32V407,afio-dvp-remap,1,DVP_D6,PB8,DVP,D6,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32V407,afio-dvp-remap,1,DVP_D7,PB9,DVP,D7,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32V407,afio-dvp-remap,1,DVP_D8,PC10,DVP,D8,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32V407,afio-dvp-remap,1,DVP_D9,PC12,DVP,D9,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32V407,afio-dvp-remap,1,DVP_HSYNC,PA4,DVP,HSYNC,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32V407,afio-dvp-remap,1,DVP_PCLK,PA6,DVP,PCLK,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32V407,afio-dvp-remap,1,DVP_VSYNC,PA5,DVP,VSYNC,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32V407,afio-fsmc-remap,0,FSMC_A16,PD11,FSMC,A16,#,reference,candidates(datasheet-pin-table-default:en)
CH32V407,afio-fsmc-remap,0,FSMC_A17,PD12,FSMC,A17,#,reference,candidates(datasheet-pin-table-default:en)
CH32V407,afio-fsmc-remap,0,FSMC_A18,PD13,FSMC,A18,#,reference,candidates(datasheet-pin-table-default:en)
CH32V407,afio-fsmc-remap,0,FSMC_A19,PE3,FSMC,A19,#,reference,candidates(datasheet-pin-table-default:en)
CH32V407,afio-fsmc-remap,0,FSMC_A20,PE4,FSMC,A20,#,reference,candidates(datasheet-pin-table-default:en)
CH32V407,afio-fsmc-remap,0,FSMC_A21,PE5,FSMC,A21,#,reference,candidates(datasheet-pin-table-default:en)
CH32V407,afio-fsmc-remap,0,FSMC_A22,PE6,FSMC,A22,#,reference,candidates(datasheet-pin-table-default:en)
CH32V407,afio-fsmc-remap,0,FSMC_A23,PE2,FSMC,A23,#,reference,candidates(datasheet-pin-table-default:en)
CH32V407,afio-fsmc-remap,0,FSMC_CLK,PD3,FSMC,CLK,#,reference,candidates(datasheet-pin-table-default:en)
CH32V407,afio-fsmc-remap,0,FSMC_D0,PD14,FSMC,D0,#,reference,candidates(datasheet-pin-table-default:en)
CH32V407,afio-fsmc-remap,0,FSMC_D1,PD15,FSMC,D1,#,reference,candidates(datasheet-pin-table-default:en)
CH32V407,afio-fsmc-remap,0,FSMC_D10,PB12,FSMC,D10,#,reference,candidates(datasheet-pin-table-default:en)
CH32V407,afio-fsmc-remap,0,FSMC_D11,PB13,FSMC,D11,#,reference,candidates(datasheet-pin-table-default:en)
CH32V407,afio-fsmc-remap,0,FSMC_D12,PB14,FSMC,D12,#,reference,candidates(datasheet-pin-table-default:en)
CH32V407,afio-fsmc-remap,0,FSMC_D13,PD8,FSMC,D13,#,reference,candidates(datasheet-pin-table-default:en)
CH32V407,afio-fsmc-remap,0,FSMC_D14,PD9,FSMC,D14,#,reference,candidates(datasheet-pin-table-default:en)
CH32V407,afio-fsmc-remap,0,FSMC_D15,PD10,FSMC,D15,#,reference,candidates(datasheet-pin-table-default:en)
CH32V407,afio-fsmc-remap,0,FSMC_D2,PD0,FSMC,D2,#,reference,candidates(datasheet-pin-table-default:en)
CH32V407,afio-fsmc-remap,0,FSMC_D3,PD1,FSMC,D3,#,reference,candidates(datasheet-pin-table-default:en)
CH32V407,afio-fsmc-remap,0,FSMC_D4,PE7,FSMC,D4,#,reference,candidates(datasheet-pin-table-default:en)
CH32V407,afio-fsmc-remap,0,FSMC_D5,PE8,FSMC,D5,#,reference,candidates(datasheet-pin-table-default:en)
CH32V407,afio-fsmc-remap,0,FSMC_D6,PE9,FSMC,D6,#,reference,candidates(datasheet-pin-table-default:en)
CH32V407,afio-fsmc-remap,0,FSMC_D7,PE10,FSMC,D7,#,reference,candidates(datasheet-pin-table-default:en)
CH32V407,afio-fsmc-remap,0,FSMC_D8,PE11,FSMC,D8,#,reference,candidates(datasheet-pin-table-default:en)
CH32V407,afio-fsmc-remap,0,FSMC_D9,PB11,FSMC,D9,#,reference,candidates(datasheet-pin-table-default:en)
CH32V407,afio-fsmc-remap,0,FSMC_NADV,PB7,FSMC,NADV,#,reference,candidates(datasheet-pin-table-default:en)
CH32V407,afio-fsmc-remap,0,FSMC_NADV,PD2,FSMC,NADV,#,reference,candidates(datasheet-pin-table-default:en)
CH32V407,afio-fsmc-remap,0,FSMC_NBL0,PE0,FSMC,NBL0,#,reference,candidates(datasheet-pin-table-default:en)
CH32V407,afio-fsmc-remap,0,FSMC_NBL1,PE1,FSMC,NBL1,#,reference,candidates(datasheet-pin-table-default:en)
CH32V407,afio-fsmc-remap,0,FSMC_NCE2,PD7,FSMC,NCE2,#,reference,candidates(datasheet-pin-table-default:en)
CH32V407,afio-fsmc-remap,0,FSMC_NE1,PD7,FSMC,NE1,#,reference,candidates(datasheet-pin-table-default:en)
CH32V407,afio-fsmc-remap,0,FSMC_NOE,PD4,FSMC,NOE,#,reference,candidates(datasheet-pin-table-default:en)
CH32V407,afio-fsmc-remap,0,FSMC_NWAIT,PD6,FSMC,NWAIT,#,reference,candidates(datasheet-pin-table-default:en)
CH32V407,afio-fsmc-remap,0,FSMC_NWE,PD5,FSMC,NWE,#,reference,candidates(datasheet-pin-table-default:en)
CH32V407,afio-fsmc-remap,1,FSMC_A16,PD11,FSMC,A16,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32V407,afio-fsmc-remap,1,FSMC_A17,PD12,FSMC,A17,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32V407,afio-fsmc-remap,1,FSMC_A18,PD13,FSMC,A18,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32V407,afio-fsmc-remap,1,FSMC_A19,PE3,FSMC,A19,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32V407,afio-fsmc-remap,1,FSMC_A20,PE4,FSMC,A20,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32V407,afio-fsmc-remap,1,FSMC_A21,PE5,FSMC,A21,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32V407,afio-fsmc-remap,1,FSMC_A22,PE6,FSMC,A22,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32V407,afio-fsmc-remap,1,FSMC_A23,PE2,FSMC,A23,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32V407,afio-fsmc-remap,1,FSMC_CLK,PD3,FSMC,CLK,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32V407,afio-fsmc-remap,1,FSMC_D0,PD14,FSMC,D0,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32V407,afio-fsmc-remap,1,FSMC_D10,PB12,FSMC,D10,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32V407,afio-fsmc-remap,1,FSMC_D11,PB13,FSMC,D11,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32V407,afio-fsmc-remap,1,FSMC_D12,PB14,FSMC,D12,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32V407,afio-fsmc-remap,1,FSMC_D13,PD8,FSMC,D13,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32V407,afio-fsmc-remap,1,FSMC_D14,PD9,FSMC,D14,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32V407,afio-fsmc-remap,1,FSMC_D15,PD10,FSMC,D15,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32V407,afio-fsmc-remap,1,FSMC_D2,PD0,FSMC,D2,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32V407,afio-fsmc-remap,1,FSMC_D3,PD1,FSMC,D3,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32V407,afio-fsmc-remap,1,FSMC_D4,PC4,FSMC,D4,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32V407,afio-fsmc-remap,1,FSMC_D5,PE8,FSMC,D5,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32V407,afio-fsmc-remap,1,FSMC_D6,PE9,FSMC,D6,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32V407,afio-fsmc-remap,1,FSMC_D7,PE10,FSMC,D7,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32V407,afio-fsmc-remap,1,FSMC_D8,PE11,FSMC,D8,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32V407,afio-fsmc-remap,1,FSMC_D9,PB11,FSMC,D9,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32V407,afio-fsmc-remap,1,FSMC_NADV,PB7,FSMC,NADV,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32V407,afio-fsmc-remap,1,FSMC_NBL0,PE0,FSMC,NBL0,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32V407,afio-fsmc-remap,1,FSMC_NBL1,PE1,FSMC,NBL1,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32V407,afio-fsmc-remap,1,FSMC_NCE2,PD7,FSMC,NCE2,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32V407,afio-fsmc-remap,1,FSMC_NE1,PD7,FSMC,NE1,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32V407,afio-fsmc-remap,1,FSMC_NOE,PD4,FSMC,NOE,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32V407,afio-fsmc-remap,1,FSMC_NWAIT,PD6,FSMC,NWAIT,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32V407,afio-fsmc-remap,1,FSMC_NWE,PD5,FSMC,NWE,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32V407,afio-i2c1-remap,0,I2C_SCL,PB6,I2C1,SCL,#,reference,candidates(datasheet-pin-table-default:en)
CH32V407,afio-i2c1-remap,0,I2C_SDA,PB7,I2C1,SDA,#,reference,candidates(datasheet-pin-table-default:en)
CH32V407,afio-i2c1-remap,0,I2C_SMBA,PB5,I2C1,SMBA,#,reference,candidates(datasheet-pin-table-default:en)
CH32V407,afio-i2c1-remap,1,I2C_SCL,PB8,I2C1,SCL,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32V407,afio-i2c1-remap,1,I2C_SDA,PB9,I2C1,SDA,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32V407,afio-i3c-remap,0,I3C_SCL,PB10,I3C,SCL,#,reference,candidates(datasheet-pin-table-default:en)
CH32V407,afio-i3c-remap,0,I3C_SDA,PB11,I3C,SDA,#,reference,candidates(datasheet-pin-table-default:en)
CH32V407,afio-i3c-remap,1,I3C_SCL,PB4,I3C,SCL,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32V407,afio-i3c-remap,1,I3C_SDA,PB5,I3C,SDA,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32V407,afio-ltdc-remap,0,LTDC_B0,PB14,LTDC,B0,#,reference,candidates(datasheet-pin-table-default:en)
CH32V407,afio-ltdc-remap,0,LTDC_B1,PB15,LTDC,B1,#,reference,candidates(datasheet-pin-table-default:en)
CH32V407,afio-ltdc-remap,0,LTDC_B2,PB11,LTDC,B2,#,reference,candidates(datasheet-pin-table-default:en)
CH32V407,afio-ltdc-remap,0,LTDC_B3,PB10,LTDC,B3,#,reference,candidates(datasheet-pin-table-default:en)
CH32V407,afio-ltdc-remap,0,LTDC_B4,PA8,LTDC,B4,#,reference,candidates(datasheet-pin-table-default:en)
CH32V407,afio-ltdc-remap,0,LTDC_B5,PA13,LTDC,B5,#,reference,candidates(datasheet-pin-table-default:en)
CH32V407,afio-ltdc-remap,0,LTDC_B6,PA14,LTDC,B6,#,reference,candidates(datasheet-pin-table-default:en)
CH32V407,afio-ltdc-remap,0,LTDC_B7,PA15,LTDC,B7,#,reference,candidates(datasheet-pin-table-default:en)
CH32V407,afio-ltdc-remap,0,LTDC_CLK,PE1,LTDC,CLK,#,reference,candidates(datasheet-pin-table-default:en)
CH32V407,afio-ltdc-remap,0,LTDC_DE,PE0,LTDC,DE,#,reference,candidates(datasheet-pin-table-default:en)
CH32V407,afio-ltdc-remap,0,LTDC_G0,PC4,LTDC,G0,#,reference,candidates(datasheet-pin-table-default:en)
CH32V407,afio-ltdc-remap,0,LTDC_G1,PC5,LTDC,G1,#,reference,candidates(datasheet-pin-table-default:en)
CH32V407,afio-ltdc-remap,0,LTDC_G2,PB0,LTDC,G2,#,reference,candidates(datasheet-pin-table-default:en)
CH32V407,afio-ltdc-remap,0,LTDC_G3,PB1,LTDC,G3,#,reference,candidates(datasheet-pin-table-default:en)
CH32V407,afio-ltdc-remap,0,LTDC_G4,PB2,LTDC,G4,#,reference,candidates(datasheet-pin-table-default:en)
CH32V407,afio-ltdc-remap,0,LTDC_G5,PD8,LTDC,G5,#,reference,candidates(datasheet-pin-table-default:en)
CH32V407,afio-ltdc-remap,0,LTDC_G6,PB12,LTDC,G6,#,reference,candidates(datasheet-pin-table-default:en)
CH32V407,afio-ltdc-remap,0,LTDC_G7,PB13,LTDC,G7,#,reference,candidates(datasheet-pin-table-default:en)
CH32V407,afio-ltdc-remap,0,LTDC_HSYNC,PB4,LTDC,HSYNC,#,reference,candidates(datasheet-pin-table-default:en)
CH32V407,afio-ltdc-remap,0,LTDC_R0,PC0,LTDC,R0,#,reference,candidates(datasheet-pin-table-default:en)
CH32V407,afio-ltdc-remap,0,LTDC_R1,PC1,LTDC,R1,#,reference,candidates(datasheet-pin-table-default:en)
CH32V407,afio-ltdc-remap,0,LTDC_R2,PC2,LTDC,R2,#,reference,candidates(datasheet-pin-table-default:en)
CH32V407,afio-ltdc-remap,0,LTDC_R3,PC3,LTDC,R3,#,reference,candidates(datasheet-pin-table-default:en)
CH32V407,afio-ltdc-remap,0,LTDC_R4,PA1,LTDC,R4,#,reference,candidates(datasheet-pin-table-default:en)
CH32V407,afio-ltdc-remap,0,LTDC_R5,PA2,LTDC,R5,#,reference,candidates(datasheet-pin-table-default:en)
CH32V407,afio-ltdc-remap,0,LTDC_R6,PA3,LTDC,R6,#,reference,candidates(datasheet-pin-table-default:en)
CH32V407,afio-ltdc-remap,0,LTDC_R7,PA7,LTDC,R7,#,reference,candidates(datasheet-pin-table-default:en)
CH32V407,afio-ltdc-remap,0,LTDC_VSYNC,PB5,LTDC,VSYNC,#,reference,candidates(datasheet-pin-table-default:en)
CH32V407,afio-ltdc-remap,1,LTDC_B0,PB14,LTDC,B0,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32V407,afio-ltdc-remap,1,LTDC_B1,PB15,LTDC,B1,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32V407,afio-ltdc-remap,1,LTDC_B2,PB11,LTDC,B2,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32V407,afio-ltdc-remap,1,LTDC_B3,PB10,LTDC,B3,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32V407,afio-ltdc-remap,1,LTDC_B4,PA8,LTDC,B4,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32V407,afio-ltdc-remap,1,LTDC_B5,PA13,LTDC,B5,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32V407,afio-ltdc-remap,1,LTDC_B6,PA14,LTDC,B6,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32V407,afio-ltdc-remap,1,LTDC_B7,PA15,LTDC,B7,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32V407,afio-ltdc-remap,1,LTDC_CLK,PA10,LTDC,CLK,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32V407,afio-ltdc-remap,1,LTDC_DE,PA9,LTDC,DE,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32V407,afio-ltdc-remap,1,LTDC_G0,PC4,LTDC,G0,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32V407,afio-ltdc-remap,1,LTDC_G1,PC5,LTDC,G1,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32V407,afio-ltdc-remap,1,LTDC_G2,PB0,LTDC,G2,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32V407,afio-ltdc-remap,1,LTDC_G3,PB1,LTDC,G3,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32V407,afio-ltdc-remap,1,LTDC_G4,PB3,LTDC,G4,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32V407,afio-ltdc-remap,1,LTDC_G5,PA4,LTDC,G5,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32V407,afio-ltdc-remap,1,LTDC_G6,PB12,LTDC,G6,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32V407,afio-ltdc-remap,1,LTDC_G7,PB13,LTDC,G7,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32V407,afio-ltdc-remap,1,LTDC_HSYNC,PB8,LTDC,HSYNC,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32V407,afio-ltdc-remap,1,LTDC_R0,PC0,LTDC,R0,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32V407,afio-ltdc-remap,1,LTDC_R1,PC1,LTDC,R1,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32V407,afio-ltdc-remap,1,LTDC_R2,PC2,LTDC,R2,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32V407,afio-ltdc-remap,1,LTDC_R3,PC3,LTDC,R3,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32V407,afio-ltdc-remap,1,LTDC_R4,PA1,LTDC,R4,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32V407,afio-ltdc-remap,1,LTDC_R5,PA2,LTDC,R5,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32V407,afio-ltdc-remap,1,LTDC_R6,PA3,LTDC,R6,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32V407,afio-ltdc-remap,1,LTDC_R7,PA7,LTDC,R7,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32V407,afio-ltdc-remap,1,LTDC_VSYNC,PB9,LTDC,VSYNC,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32V407,afio-sdio-remap,0,SDIO_CK,PC12,SDIO,CK,#,reference,candidates(datasheet-pin-table-default:en)
CH32V407,afio-sdio-remap,0,SDIO_CMD,PD2,SDIO,CMD,#,reference,candidates(datasheet-pin-table-default:en)
CH32V407,afio-sdio-remap,0,SDIO_D0,PB14,SDIO,D0,#,reference,candidates(datasheet-pin-table-default:en)
CH32V407,afio-sdio-remap,0,SDIO_D0,PC8,SDIO,D0,#,reference,candidates(datasheet-pin-table-default:en)
CH32V407,afio-sdio-remap,0,SDIO_D1,PB15,SDIO,D1,#,reference,candidates(datasheet-pin-table-default:en)
CH32V407,afio-sdio-remap,0,SDIO_D1,PC9,SDIO,D1,#,reference,candidates(datasheet-pin-table-default:en)
CH32V407,afio-sdio-remap,0,SDIO_D2,PC10,SDIO,D2,#,reference,candidates(datasheet-pin-table-default:en)
CH32V407,afio-sdio-remap,0,SDIO_D3,PC11,SDIO,D3,#,reference,candidates(datasheet-pin-table-default:en)
CH32V407,afio-sdio-remap,0,SDIO_D4,PB8,SDIO,D4,#,reference,candidates(datasheet-pin-table-default:en)
CH32V407,afio-sdio-remap,0,SDIO_D5,PB9,SDIO,D5,#,reference,candidates(datasheet-pin-table-default:en)
CH32V407,afio-sdio-remap,0,SDIO_D6,PC6,SDIO,D6,#,reference,candidates(datasheet-pin-table-default:en)
CH32V407,afio-sdio-remap,0,SDIO_D7,PC7,SDIO,D7,#,reference,candidates(datasheet-pin-table-default:en)
CH32V407,afio-sdio-remap,1,SDIO_CK,PC12,SDIO,CK,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32V407,afio-sdio-remap,1,SDIO_CMD,PD2,SDIO,CMD,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32V407,afio-sdio-remap,1,SDIO_D0,PB14,SDIO,D0,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32V407,afio-sdio-remap,1,SDIO_D1,PB15,SDIO,D1,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32V407,afio-sdio-remap,1,SDIO_D2,PC10,SDIO,D2,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32V407,afio-sdio-remap,1,SDIO_D3,PC11,SDIO,D3,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32V407,afio-sdio-remap,1,SDIO_D4,PB8,SDIO,D4,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32V407,afio-sdio-remap,1,SDIO_D5,PB9,SDIO,D5,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32V407,afio-sdio-remap,1,SDIO_D6,PA9,SDIO,D6,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32V407,afio-sdio-remap,1,SDIO_D7,PA10,SDIO,D7,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32V407,afio-spi1-remap,0,SPI1_MISO,PA6,SPI1,MISO,#,reference,candidates(datasheet-pin-table-default:en)
CH32V407,afio-spi1-remap,0,SPI1_MOSI,PA7,SPI1,MOSI,#,reference,candidates(datasheet-pin-table-default:en)
CH32V407,afio-spi1-remap,0,SPI1_NSS,PA4,SPI1,NSS,#,reference,candidates(datasheet-pin-table-default:en)
CH32V407,afio-spi1-remap,0,SPI1_SCK,PA5,SPI1,SCK,#,reference,candidates(datasheet-pin-table-default:en)
CH32V407,afio-spi1-remap,1,SPI1_MISO,PB4,SPI1,MISO,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32V407,afio-spi1-remap,1,SPI1_MOSI,PB5,SPI1,MOSI,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32V407,afio-spi1-remap,1,SPI1_NSS,PA15,SPI1,NSS,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32V407,afio-spi1-remap,1,SPI1_SCK,PB3,SPI1,SCK,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32V407,afio-spi3-remap,0,I2S3_CK,PB3,I2S3,CK,#,reference,candidates(datasheet-pin-table-default:en)
CH32V407,afio-spi3-remap,0,I2S3_MCK,PC7,I2S3,MCK,#,reference,candidates(datasheet-pin-table-default:en)
CH32V407,afio-spi3-remap,0,I2S3_SD,PB5,I2S3,SD,#,reference,candidates(datasheet-pin-table-default:en)
CH32V407,afio-spi3-remap,0,I2S3_WS,PA15,I2S3,WS,#,reference,candidates(datasheet-pin-table-default:en)
CH32V407,afio-spi3-remap,0,SPI3_MISO,PB4,SPI3,MISO,#,reference,candidates(datasheet-pin-table-default:en)
CH32V407,afio-spi3-remap,0,SPI3_MOSI,PB5,SPI3,MOSI,#,reference,candidates(datasheet-pin-table-default:en)
CH32V407,afio-spi3-remap,0,SPI3_NSS,PA15,SPI3,NSS,#,reference,candidates(datasheet-pin-table-default:en)
CH32V407,afio-spi3-remap,0,SPI3_SCK,PB3,SPI3,SCK,#,reference,candidates(datasheet-pin-table-default:en)
CH32V407,afio-spi3-remap,1,I2S3_CK,PC10,I2S3,CK,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32V407,afio-spi3-remap,1,I2S3_SD,PC12,I2S3,SD,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32V407,afio-spi3-remap,1,I2S3_WS,PA4,I2S3,WS,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32V407,afio-spi3-remap,1,SPI3_MISO,PC11,SPI3,MISO,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32V407,afio-spi3-remap,1,SPI3_MOSI,PC12,SPI3,MOSI,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32V407,afio-spi3-remap,1,SPI3_NSS,PA4,SPI3,NSS,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32V407,afio-spi3-remap,1,SPI3_SCK,PC10,SPI3,SCK,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32V407,afio-tim1-remap,0,TIM1_BKIN,PB12,TIM1,BKIN,#,reference,candidates(datasheet-pin-table-default:en)
CH32V407,afio-tim1-remap,0,TIM1_CH1,PA8,TIM1,CH1,#,reference,candidates(datasheet-pin-table-default:en)
CH32V407,afio-tim1-remap,0,TIM1_CH1N,PB13,TIM1,CH1N,#,reference,candidates(datasheet-pin-table-default:en)
CH32V407,afio-tim1-remap,0,TIM1_CH1_3,PE9,TIM1,CH1_3,#,reference,candidates(datasheet-pin-table-default:en)
CH32V407,afio-tim1-remap,0,TIM1_CH2,PA9,TIM1,CH2,#,reference,candidates(datasheet-pin-table-default:en)
CH32V407,afio-tim1-remap,0,TIM1_CH2N,PB14,TIM1,CH2N,#,reference,candidates(datasheet-pin-table-default:en)
CH32V407,afio-tim1-remap,0,TIM1_CH3,PA10,TIM1,CH3,#,reference,candidates(datasheet-pin-table-default:en)
CH32V407,afio-tim1-remap,0,TIM1_CH3N,PB15,TIM1,CH3N,#,reference,candidates(datasheet-pin-table-default:en)
CH32V407,afio-tim1-remap,0,TIM1_CH4,PA11,TIM1,CH4,#,reference,candidates(datasheet-pin-table-default:en)
CH32V407,afio-tim1-remap,0,TIM1_ETR,PA12,TIM1,ETR,#,reference,candidates(datasheet-pin-table-default:en)
CH32V407,afio-tim1-remap,1,TIM1_BKIN,PA6,TIM1,BKIN,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32V407,afio-tim1-remap,1,TIM1_CH1,PA8,TIM1,CH1,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32V407,afio-tim1-remap,1,TIM1_CH1N,PA7,TIM1,CH1N,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32V407,afio-tim1-remap,1,TIM1_CH2,PA9,TIM1,CH2,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32V407,afio-tim1-remap,1,TIM1_CH2N,PB0,TIM1,CH2N,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32V407,afio-tim1-remap,1,TIM1_CH3,PA10,TIM1,CH3,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32V407,afio-tim1-remap,1,TIM1_CH3N,PB1,TIM1,CH3N,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32V407,afio-tim1-remap,1,TIM1_CH4,PA11,TIM1,CH4,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
