part_number,pin,pad,kind,type,#,confidence,basis,table,datasheet
CH32V303CBT6,2,PC13-TAMPER-RTC,gpio,I/O,#,confirmed,pin-table:zh+pin-table:en,3-1,CH32V20x_30xDS0.PDF
CH32V303CBT6,3,PC14-OSC32_IN,gpio,I/O/A,#,confirmed,pin-table:zh+pin-table:en,3-1,CH32V20x_30xDS0.PDF
CH32V303CBT6,4,PC15-OSC32_OUT,gpio,I/O/A,#,confirmed,pin-table:zh+pin-table:en,3-1,CH32V20x_30xDS0.PDF
CH32V303CBT6,5,OSC_IN,other,I/A,#,confirmed,pin-table:zh+pin-table:en,3-1,CH32V20x_30xDS0.PDF
CH32V303CBT6,6,OSC_OUT,other,O/A,#,confirmed,pin-table:zh+pin-table:en,3-1,CH32V20x_30xDS0.PDF
CH32V303CBT6,7,NRST,other,I,#,confirmed,pin-table:zh+pin-table:en,3-1,CH32V20x_30xDS0.PDF
CH32V303CBT6,8,VSSA,power,P,#,confirmed,pin-table:zh+pin-table:en,3-1,CH32V20x_30xDS0.PDF
CH32V303CBT6,9,VDDA,power,P,#,confirmed,pin-table:zh+pin-table:en,3-1,CH32V20x_30xDS0.PDF
CH32V303CBT6,10,PA0-WKUP,gpio,I/O/A,#,confirmed,pin-table:zh+pin-table:en,3-1,CH32V20x_30xDS0.PDF
CH32V303CBT6,11,PA1,gpio,I/O/A,#,confirmed,pin-table:zh+pin-table:en,3-1,CH32V20x_30xDS0.PDF
CH32V303CBT6,12,PA2,gpio,I/O/A,#,confirmed,pin-table:zh+pin-table:en,3-1,CH32V20x_30xDS0.PDF
CH32V303CBT6,13,PA3,gpio,I/O/A,#,confirmed,pin-table:zh+pin-table:en,3-1,CH32V20x_30xDS0.PDF
CH32V303CBT6,14,PA4,gpio,I/O/A,#,confirmed,pin-table:zh+pin-table:en,3-1,CH32V20x_30xDS0.PDF
CH32V303CBT6,15,PA5,gpio,I/O/A,#,confirmed,pin-table:zh+pin-table:en,3-1,CH32V20x_30xDS0.PDF
CH32V303CBT6,16,PA6,gpio,I/O/A,#,confirmed,pin-table:zh+pin-table:en,3-1,CH32V20x_30xDS0.PDF
CH32V303CBT6,17,PA7,gpio,I/O/A,#,confirmed,pin-table:zh+pin-table:en,3-1,CH32V20x_30xDS0.PDF
CH32V303CBT6,18,PB0,gpio,I/O/A,#,confirmed,pin-table:zh+pin-table:en,3-1,CH32V20x_30xDS0.PDF
CH32V303CBT6,19,PB1,gpio,I/O/A,#,confirmed,pin-table:zh+pin-table:en,3-1,CH32V20x_30xDS0.PDF
CH32V303CBT6,20,PB2,gpio,I/O,#,confirmed,pin-table:zh+pin-table:en,3-1,CH32V20x_30xDS0.PDF
CH32V303CBT6,21,PB10,gpio,I/O/A,#,confirmed,pin-table:zh+pin-table:en,3-1,CH32V20x_30xDS0.PDF
CH32V303CBT6,22,PB11,gpio,I/O/A,#,confirmed,pin-table:zh+pin-table:en,3-1,CH32V20x_30xDS0.PDF
CH32V303CBT6,23,VSS_1,power,P,#,confirmed,pin-table:zh+pin-table:en,3-1,CH32V20x_30xDS0.PDF
CH32V303CBT6,24,VDD_IO_1,power,P,#,confirmed,pin-table:zh+pin-table:en,3-1,CH32V20x_30xDS0.PDF
CH32V303CBT6,25,PB12,gpio,I/O/A,#,confirmed,pin-table:zh+pin-table:en,3-1,CH32V20x_30xDS0.PDF
CH32V303CBT6,26,PB13,gpio,I/O/A,#,confirmed,pin-table:zh+pin-table:en,3-1,CH32V20x_30xDS0.PDF
CH32V303CBT6,27,PB14,gpio,I/O/A,#,confirmed,pin-table:zh+pin-table:en,3-1,CH32V20x_30xDS0.PDF
CH32V303CBT6,28,PB15,gpio,I/O/A,#,confirmed,pin-table:zh+pin-table:en,3-1,CH32V20x_30xDS0.PDF
CH32V303CBT6,29,PA8,gpio,I/O,#,confirmed,pin-table:zh+pin-table:en,3-1,CH32V20x_30xDS0.PDF
CH32V303CBT6,30,PA9,gpio,I/O,#,confirmed,pin-table:zh+pin-table:en,3-1,CH32V20x_30xDS0.PDF
CH32V303CBT6,31,PA10,gpio,I/O,#,confirmed,pin-table:zh+pin-table:en,3-1,CH32V20x_30xDS0.PDF
CH32V303CBT6,32,PA11,gpio,I/O/A,#,confirmed,pin-table:zh+pin-table:en,3-1,CH32V20x_30xDS0.PDF
CH32V303CBT6,33,PA12,gpio,I/O/A,#,confirmed,pin-table:zh+pin-table:en,3-1,CH32V20x_30xDS0.PDF
CH32V303CBT6,34,PA13,gpio,I/O,#,confirmed,pin-table:zh+pin-table:en,3-1,CH32V20x_30xDS0.PDF
CH32V303CBT6,35,VSS_2,power,P,#,confirmed,pin-table:zh+pin-table:en,3-1,CH32V20x_30xDS0.PDF
CH32V303CBT6,36,VDD_2,power,P,#,confirmed,pin-table:zh+pin-table:en,3-1,CH32V20x_30xDS0.PDF
CH32V303CBT6,37,PA14,gpio,I/O,#,confirmed,pin-table:zh+pin-table:en,3-1,CH32V20x_30xDS0.PDF
CH32V303CBT6,38,PA15,gpio,I/O,#,confirmed,pin-table:zh+pin-table:en,3-1,CH32V20x_30xDS0.PDF
CH32V303CBT6,39,PB3,gpio,I/O,#,confirmed,pin-table:zh+pin-table:en,3-1,CH32V20x_30xDS0.PDF
CH32V303CBT6,40,PB4,gpio,I/O,#,confirmed,pin-table:zh+pin-table:en,3-1,CH32V20x_30xDS0.PDF
CH32V303CBT6,41,PB5,gpio,I/O,#,confirmed,pin-table:zh+pin-table:en,3-1,CH32V20x_30xDS0.PDF
CH32V303CBT6,42,PB6,gpio,I/O,#,confirmed,pin-table:zh+pin-table:en,3-1,CH32V20x_30xDS0.PDF
CH32V303CBT6,43,PB7,gpio,I/O,#,confirmed,pin-table:zh+pin-table:en,3-1,CH32V20x_30xDS0.PDF
CH32V303CBT6,44,BOOT0,other,I,#,confirmed,pin-table:zh+pin-table:en,3-1,CH32V20x_30xDS0.PDF
CH32V303CBT6,45,PB8,gpio,I/O/A,#,confirmed,pin-table:zh+pin-table:en,3-1,CH32V20x_30xDS0.PDF
CH32V303CBT6,46,PB9,gpio,I/O/A,#,confirmed,pin-table:zh+pin-table:en,3-1,CH32V20x_30xDS0.PDF
CH32V303CBT6,47,VSS_3,power,P,#,confirmed,pin-table:zh+pin-table:en,3-1,CH32V20x_30xDS0.PDF
CH32V303CBT6,48,VDD_IO_3,power,P,#,confirmed,pin-table:zh+pin-table:en,3-1,CH32V20x_30xDS0.PDF
CH32V303RBT6,1,VBAT,power,P,#,confirmed,pin-table:zh+pin-table:en,3-1,CH32V20x_30xDS0.PDF
CH32V303RBT6,2,PC13-TAMPER-RTC,gpio,I/O,#,confirmed,pin-table:zh+pin-table:en,3-1,CH32V20x_30xDS0.PDF
CH32V303RBT6,3,PC14-OSC32_IN,gpio,I/O/A,#,confirmed,pin-table:zh+pin-table:en,3-1,CH32V20x_30xDS0.PDF
CH32V303RBT6,4,PC15-OSC32_OUT,gpio,I/O/A,#,confirmed,pin-table:zh+pin-table:en,3-1,CH32V20x_30xDS0.PDF
CH32V303RBT6,5,OSC_IN,other,I/A,#,confirmed,pin-table:zh+pin-table:en,3-1,CH32V20x_30xDS0.PDF
CH32V303RBT6,6,OSC_OUT,other,O/A,#,confirmed,pin-table:zh+pin-table:en,3-1,CH32V20x_30xDS0.PDF
CH32V303RBT6,7,NRST,other,I,#,confirmed,pin-table:zh+pin-table:en,3-1,CH32V20x_30xDS0.PDF
CH32V303RBT6,8,PC0,gpio,I/O/A,#,confirmed,pin-table:zh+pin-table:en,3-1,CH32V20x_30xDS0.PDF
CH32V303RBT6,9,PC1,gpio,I/O/A,#,confirmed,pin-table:zh+pin-table:en,3-1,CH32V20x_30xDS0.PDF
CH32V303RBT6,10,PC2,gpio,I/O/A,#,confirmed,pin-table:zh+pin-table:en,3-1,CH32V20x_30xDS0.PDF
CH32V303RBT6,11,PC3,gpio,I/O/A,#,confirmed,pin-table:zh+pin-table:en,3-1,CH32V20x_30xDS0.PDF
CH32V303RBT6,12,VSSA,power,P,#,confirmed,pin-table:zh+pin-table:en,3-1,CH32V20x_30xDS0.PDF
CH32V303RBT6,13,VDDA,power,P,#,confirmed,pin-table:zh+pin-table:en,3-1,CH32V20x_30xDS0.PDF
CH32V303RBT6,14,PA0-WKUP,gpio,I/O/A,#,confirmed,pin-table:zh+pin-table:en,3-1,CH32V20x_30xDS0.PDF
CH32V303RBT6,15,PA1,gpio,I/O/A,#,confirmed,pin-table:zh+pin-table:en,3-1,CH32V20x_30xDS0.PDF
CH32V303RBT6,16,PA2,gpio,I/O/A,#,confirmed,pin-table:zh+pin-table:en,3-1,CH32V20x_30xDS0.PDF
CH32V303RBT6,17,PA3,gpio,I/O/A,#,confirmed,pin-table:zh+pin-table:en,3-1,CH32V20x_30xDS0.PDF
CH32V303RBT6,18,VSS_4,power,P,#,confirmed,pin-table:zh+pin-table:en,3-1,CH32V20x_30xDS0.PDF
CH32V303RBT6,19,VDD_4,power,P,#,confirmed,pin-table:zh+pin-table:en,3-1,CH32V20x_30xDS0.PDF
CH32V303RBT6,20,PA4,gpio,I/O/A,#,confirmed,pin-table:zh+pin-table:en,3-1,CH32V20x_30xDS0.PDF
CH32V303RBT6,21,PA5,gpio,I/O/A,#,confirmed,pin-table:zh+pin-table:en,3-1,CH32V20x_30xDS0.PDF
CH32V303RBT6,22,PA6,gpio,I/O/A,#,confirmed,pin-table:zh+pin-table:en,3-1,CH32V20x_30xDS0.PDF
CH32V303RBT6,23,PA7,gpio,I/O/A,#,confirmed,pin-table:zh+pin-table:en,3-1,CH32V20x_30xDS0.PDF
CH32V303RBT6,24,PC4,gpio,I/O/A,#,confirmed,pin-table:zh+pin-table:en,3-1,CH32V20x_30xDS0.PDF
CH32V303RBT6,25,PC5,gpio,I/O/A,#,confirmed,pin-table:zh+pin-table:en,3-1,CH32V20x_30xDS0.PDF
CH32V303RBT6,26,PB0,gpio,I/O/A,#,confirmed,pin-table:zh+pin-table:en,3-1,CH32V20x_30xDS0.PDF
CH32V303RBT6,27,PB1,gpio,I/O/A,#,confirmed,pin-table:zh+pin-table:en,3-1,CH32V20x_30xDS0.PDF
CH32V303RBT6,28,PB2,gpio,I/O,#,confirmed,pin-table:zh+pin-table:en,3-1,CH32V20x_30xDS0.PDF
CH32V303RBT6,29,PB10,gpio,I/O/A,#,confirmed,pin-table:zh+pin-table:en,3-1,CH32V20x_30xDS0.PDF
CH32V303RBT6,30,PB11,gpio,I/O/A,#,confirmed,pin-table:zh+pin-table:en,3-1,CH32V20x_30xDS0.PDF
CH32V303RBT6,31,VSS_1,power,P,#,confirmed,pin-table:zh+pin-table:en,3-1,CH32V20x_30xDS0.PDF
CH32V303RBT6,32,VIO_1,power,P,#,confirmed,pin-table:zh+pin-table:en,3-1,CH32V20x_30xDS0.PDF
CH32V303RBT6,33,PB12,gpio,I/O/A,#,confirmed,pin-table:zh+pin-table:en,3-1,CH32V20x_30xDS0.PDF
CH32V303RBT6,34,PB13,gpio,I/O/A,#,confirmed,pin-table:zh+pin-table:en,3-1,CH32V20x_30xDS0.PDF
CH32V303RBT6,35,PB14,gpio,I/O/A,#,confirmed,pin-table:zh+pin-table:en,3-1,CH32V20x_30xDS0.PDF
CH32V303RBT6,36,PB15,gpio,I/O/A,#,confirmed,pin-table:zh+pin-table:en,3-1,CH32V20x_30xDS0.PDF
CH32V303RBT6,37,PC6,gpio,I/O,#,confirmed,pin-table:zh+pin-table:en,3-1,CH32V20x_30xDS0.PDF
CH32V303RBT6,38,PC7,gpio,I/O,#,confirmed,pin-table:zh+pin-table:en,3-1,CH32V20x_30xDS0.PDF
CH32V303RBT6,39,PC8,gpio,I/O,#,confirmed,pin-table:zh+pin-table:en,3-1,CH32V20x_30xDS0.PDF
CH32V303RBT6,40,PC9,gpio,I/O,#,confirmed,pin-table:zh+pin-table:en,3-1,CH32V20x_30xDS0.PDF
CH32V303RBT6,41,PA8,gpio,I/O,#,confirmed,pin-table:zh+pin-table:en,3-1,CH32V20x_30xDS0.PDF
CH32V303RBT6,42,PA9,gpio,I/O,#,confirmed,pin-table:zh+pin-table:en,3-1,CH32V20x_30xDS0.PDF
CH32V303RBT6,43,PA10,gpio,I/O,#,confirmed,pin-table:zh+pin-table:en,3-1,CH32V20x_30xDS0.PDF
CH32V303RBT6,44,PA11,gpio,I/O/A,#,confirmed,pin-table:zh+pin-table:en,3-1,CH32V20x_30xDS0.PDF
CH32V303RBT6,45,PA12,gpio,I/O/A,#,confirmed,pin-table:zh+pin-table:en,3-1,CH32V20x_30xDS0.PDF
CH32V303RBT6,46,PA13,gpio,I/O,#,confirmed,pin-table:zh+pin-table:en,3-1,CH32V20x_30xDS0.PDF
CH32V303RBT6,47,VSS_2,power,P,#,confirmed,pin-table:zh+pin-table:en,3-1,CH32V20x_30xDS0.PDF
CH32V303RBT6,48,VDD_2,power,P,#,confirmed,pin-table:zh+pin-table:en,3-1,CH32V20x_30xDS0.PDF
CH32V303RBT6,49,PA14,gpio,I/O,#,confirmed,pin-table:zh+pin-table:en,3-1,CH32V20x_30xDS0.PDF
CH32V303RBT6,50,PA15,gpio,I/O,#,confirmed,pin-table:zh+pin-table:en,3-1,CH32V20x_30xDS0.PDF
CH32V303RBT6,51,PC10,gpio,I/O,#,confirmed,pin-table:zh+pin-table:en,3-1,CH32V20x_30xDS0.PDF
CH32V303RBT6,52,PC11,gpio,I/O,#,confirmed,pin-table:zh+pin-table:en,3-1,CH32V20x_30xDS0.PDF
CH32V303RBT6,53,PC12,gpio,I/O,#,confirmed,pin-table:zh+pin-table:en,3-1,CH32V20x_30xDS0.PDF
CH32V303RBT6,54,PD2,gpio,I/O,#,confirmed,pin-table:zh+pin-table:en,3-1,CH32V20x_30xDS0.PDF
CH32V303RBT6,55,PB3,gpio,I/O,#,confirmed,pin-table:zh+pin-table:en,3-1,CH32V20x_30xDS0.PDF
CH32V303RBT6,56,PB4,gpio,I/O,#,confirmed,pin-table:zh+pin-table:en,3-1,CH32V20x_30xDS0.PDF
CH32V303RBT6,57,PB5,gpio,I/O,#,confirmed,pin-table:zh+pin-table:en,3-1,CH32V20x_30xDS0.PDF
CH32V303RBT6,58,PB6,gpio,I/O,#,confirmed,pin-table:zh+pin-table:en,3-1,CH32V20x_30xDS0.PDF
CH32V303RBT6,59,PB7,gpio,I/O,#,confirmed,pin-table:zh+pin-table:en,3-1,CH32V20x_30xDS0.PDF
CH32V303RBT6,60,BOOT0,other,I,#,confirmed,pin-table:zh+pin-table:en,3-1,CH32V20x_30xDS0.PDF
CH32V303RBT6,61,PB8,gpio,I/O/A,#,confirmed,pin-table:zh+pin-table:en,3-1,CH32V20x_30xDS0.PDF
CH32V303RBT6,62,PB9,gpio,I/O/A,#,confirmed,pin-table:zh+pin-table:en,3-1,CH32V20x_30xDS0.PDF
CH32V303RBT6,63,VSS_3,power,P,#,confirmed,pin-table:zh+pin-table:en,3-1,CH32V20x_30xDS0.PDF
CH32V303RBT6,64,VIO_3,power,P,#,confirmed,pin-table:zh+pin-table:en,3-1,CH32V20x_30xDS0.PDF
CH32V303RCT6,1,VBAT,power,P,#,confirmed,pin-table:zh+pin-table:en,3-1,CH32V20x_30xDS0.PDF
CH32V303RCT6,2,PC13-TAMPER-RTC,gpio,I/O,#,confirmed,pin-table:zh+pin-table:en,3-1,CH32V20x_30xDS0.PDF
CH32V303RCT6,3,PC14-OSC32_IN,gpio,I/O/A,#,confirmed,pin-table:zh+pin-table:en,3-1,CH32V20x_30xDS0.PDF
CH32V303RCT6,4,PC15-OSC32_OUT,gpio,I/O/A,#,confirmed,pin-table:zh+pin-table:en,3-1,CH32V20x_30xDS0.PDF
CH32V303RCT6,5,OSC_IN,other,I/A,#,confirmed,pin-table:zh+pin-table:en,3-1,CH32V20x_30xDS0.PDF
CH32V303RCT6,6,OSC_OUT,other,O/A,#,confirmed,pin-table:zh+pin-table:en,3-1,CH32V20x_30xDS0.PDF
CH32V303RCT6,7,NRST,other,I,#,confirmed,pin-table:zh+pin-table:en,3-1,CH32V20x_30xDS0.PDF
CH32V303RCT6,8,PC0,gpio,I/O/A,#,confirmed,pin-table:zh+pin-table:en,3-1,CH32V20x_30xDS0.PDF
CH32V303RCT6,9,PC1,gpio,I/O/A,#,confirmed,pin-table:zh+pin-table:en,3-1,CH32V20x_30xDS0.PDF
CH32V303RCT6,10,PC2,gpio,I/O/A,#,confirmed,pin-table:zh+pin-table:en,3-1,CH32V20x_30xDS0.PDF
CH32V303RCT6,11,PC3,gpio,I/O/A,#,confirmed,pin-table:zh+pin-table:en,3-1,CH32V20x_30xDS0.PDF
CH32V303RCT6,12,VSSA,power,P,#,confirmed,pin-table:zh+pin-table:en,3-1,CH32V20x_30xDS0.PDF
CH32V303RCT6,13,VDDA,power,P,#,confirmed,pin-table:zh+pin-table:en,3-1,CH32V20x_30xDS0.PDF
CH32V303RCT6,14,PA0-WKUP,gpio,I/O/A,#,confirmed,pin-table:zh+pin-table:en,3-1,CH32V20x_30xDS0.PDF
CH32V303RCT6,15,PA1,gpio,I/O/A,#,confirmed,pin-table:zh+pin-table:en,3-1,CH32V20x_30xDS0.PDF
CH32V303RCT6,16,PA2,gpio,I/O/A,#,confirmed,pin-table:zh+pin-table:en,3-1,CH32V20x_30xDS0.PDF
CH32V303RCT6,17,PA3,gpio,I/O/A,#,confirmed,pin-table:zh+pin-table:en,3-1,CH32V20x_30xDS0.PDF
CH32V303RCT6,18,VSS_4,power,P,#,confirmed,pin-table:zh+pin-table:en,3-1,CH32V20x_30xDS0.PDF
CH32V303RCT6,19,VDD_4,power,P,#,confirmed,pin-table:zh+pin-table:en,3-1,CH32V20x_30xDS0.PDF
CH32V303RCT6,20,PA4,gpio,I/O/A,#,confirmed,pin-table:zh+pin-table:en,3-1,CH32V20x_30xDS0.PDF
CH32V303RCT6,21,PA5,gpio,I/O/A,#,confirmed,pin-table:zh+pin-table:en,3-1,CH32V20x_30xDS0.PDF
CH32V303RCT6,22,PA6,gpio,I/O/A,#,confirmed,pin-table:zh+pin-table:en,3-1,CH32V20x_30xDS0.PDF
CH32V303RCT6,23,PA7,gpio,I/O/A,#,confirmed,pin-table:zh+pin-table:en,3-1,CH32V20x_30xDS0.PDF
CH32V303RCT6,24,PC4,gpio,I/O/A,#,confirmed,pin-table:zh+pin-table:en,3-1,CH32V20x_30xDS0.PDF
CH32V303RCT6,25,PC5,gpio,I/O/A,#,confirmed,pin-table:zh+pin-table:en,3-1,CH32V20x_30xDS0.PDF
CH32V303RCT6,26,PB0,gpio,I/O/A,#,confirmed,pin-table:zh+pin-table:en,3-1,CH32V20x_30xDS0.PDF
CH32V303RCT6,27,PB1,gpio,I/O/A,#,confirmed,pin-table:zh+pin-table:en,3-1,CH32V20x_30xDS0.PDF
CH32V303RCT6,28,PB2,gpio,I/O,#,confirmed,pin-table:zh+pin-table:en,3-1,CH32V20x_30xDS0.PDF
CH32V303RCT6,29,PB10,gpio,I/O/A,#,confirmed,pin-table:zh+pin-table:en,3-1,CH32V20x_30xDS0.PDF
CH32V303RCT6,30,PB11,gpio,I/O/A,#,confirmed,pin-table:zh+pin-table:en,3-1,CH32V20x_30xDS0.PDF
CH32V303RCT6,31,VSS_1,power,P,#,confirmed,pin-table:zh+pin-table:en,3-1,CH32V20x_30xDS0.PDF
CH32V303RCT6,32,VIO_1,power,P,#,confirmed,pin-table:zh+pin-table:en,3-1,CH32V20x_30xDS0.PDF
CH32V303RCT6,33,PB12,gpio,I/O/A,#,confirmed,pin-table:zh+pin-table:en,3-1,CH32V20x_30xDS0.PDF
CH32V303RCT6,34,PB13,gpio,I/O/A,#,confirmed,pin-table:zh+pin-table:en,3-1,CH32V20x_30xDS0.PDF
CH32V303RCT6,35,PB14,gpio,I/O/A,#,confirmed,pin-table:zh+pin-table:en,3-1,CH32V20x_30xDS0.PDF
CH32V303RCT6,36,PB15,gpio,I/O/A,#,confirmed,pin-table:zh+pin-table:en,3-1,CH32V20x_30xDS0.PDF
CH32V303RCT6,37,PC6,gpio,I/O,#,confirmed,pin-table:zh+pin-table:en,3-1,CH32V20x_30xDS0.PDF
CH32V303RCT6,38,PC7,gpio,I/O,#,confirmed,pin-table:zh+pin-table:en,3-1,CH32V20x_30xDS0.PDF
CH32V303RCT6,39,PC8,gpio,I/O,#,confirmed,pin-table:zh+pin-table:en,3-1,CH32V20x_30xDS0.PDF
CH32V303RCT6,40,PC9,gpio,I/O,#,confirmed,pin-table:zh+pin-table:en,3-1,CH32V20x_30xDS0.PDF
CH32V303RCT6,41,PA8,gpio,I/O,#,confirmed,pin-table:zh+pin-table:en,3-1,CH32V20x_30xDS0.PDF
CH32V303RCT6,42,PA9,gpio,I/O,#,confirmed,pin-table:zh+pin-table:en,3-1,CH32V20x_30xDS0.PDF
CH32V303RCT6,43,PA10,gpio,I/O,#,confirmed,pin-table:zh+pin-table:en,3-1,CH32V20x_30xDS0.PDF
CH32V303RCT6,44,PA11,gpio,I/O/A,#,confirmed,pin-table:zh+pin-table:en,3-1,CH32V20x_30xDS0.PDF
CH32V303RCT6,45,PA12,gpio,I/O/A,#,confirmed,pin-table:zh+pin-table:en,3-1,CH32V20x_30xDS0.PDF
CH32V303RCT6,46,PA13,gpio,I/O,#,confirmed,pin-table:zh+pin-table:en,3-1,CH32V20x_30xDS0.PDF
CH32V303RCT6,47,VSS_2,power,P,#,confirmed,pin-table:zh+pin-table:en,3-1,CH32V20x_30xDS0.PDF
CH32V303RCT6,48,VDD_2,power,P,#,confirmed,pin-table:zh+pin-table:en,3-1,CH32V20x_30xDS0.PDF
CH32V303RCT6,49,PA14,gpio,I/O,#,confirmed,pin-table:zh+pin-table:en,3-1,CH32V20x_30xDS0.PDF
CH32V303RCT6,50,PA15,gpio,I/O,#,confirmed,pin-table:zh+pin-table:en,3-1,CH32V20x_30xDS0.PDF
CH32V303RCT6,51,PC10,gpio,I/O,#,confirmed,pin-table:zh+pin-table:en,3-1,CH32V20x_30xDS0.PDF
CH32V303RCT6,52,PC11,gpio,I/O,#,confirmed,pin-table:zh+pin-table:en,3-1,CH32V20x_30xDS0.PDF
CH32V303RCT6,53,PC12,gpio,I/O,#,confirmed,pin-table:zh+pin-table:en,3-1,CH32V20x_30xDS0.PDF
CH32V303RCT6,54,PD2,gpio,I/O,#,confirmed,pin-table:zh+pin-table:en,3-1,CH32V20x_30xDS0.PDF
CH32V303RCT6,55,PB3,gpio,I/O,#,confirmed,pin-table:zh+pin-table:en,3-1,CH32V20x_30xDS0.PDF
CH32V303RCT6,56,PB4,gpio,I/O,#,confirmed,pin-table:zh+pin-table:en,3-1,CH32V20x_30xDS0.PDF
CH32V303RCT6,57,PB5,gpio,I/O,#,confirmed,pin-table:zh+pin-table:en,3-1,CH32V20x_30xDS0.PDF
CH32V303RCT6,58,PB6,gpio,I/O,#,confirmed,pin-table:zh+pin-table:en,3-1,CH32V20x_30xDS0.PDF
CH32V303RCT6,59,PB7,gpio,I/O,#,confirmed,pin-table:zh+pin-table:en,3-1,CH32V20x_30xDS0.PDF
CH32V303RCT6,60,BOOT0,other,I,#,confirmed,pin-table:zh+pin-table:en,3-1,CH32V20x_30xDS0.PDF
CH32V303RCT6,61,PB8,gpio,I/O/A,#,confirmed,pin-table:zh+pin-table:en,3-1,CH32V20x_30xDS0.PDF
CH32V303RCT6,62,PB9,gpio,I/O/A,#,confirmed,pin-table:zh+pin-table:en,3-1,CH32V20x_30xDS0.PDF
CH32V303RCT6,63,VSS_3,power,P,#,confirmed,pin-table:zh+pin-table:en,3-1,CH32V20x_30xDS0.PDF
CH32V303RCT6,64,VIO_3,power,P,#,confirmed,pin-table:zh+pin-table:en,3-1,CH32V20x_30xDS0.PDF
CH32V303RCT7,1,VBAT,power,P,#,confirmed,pin-table:zh+pin-table:en,3-1,CH32V20x_30xDS0.PDF
CH32V303RCT7,2,PC13-TAMPER-RTC,gpio,I/O,#,confirmed,pin-table:zh+pin-table:en,3-1,CH32V20x_30xDS0.PDF
CH32V303RCT7,3,PC14-OSC32_IN,gpio,I/O/A,#,confirmed,pin-table:zh+pin-table:en,3-1,CH32V20x_30xDS0.PDF
CH32V303RCT7,4,PC15-OSC32_OUT,gpio,I/O/A,#,confirmed,pin-table:zh+pin-table:en,3-1,CH32V20x_30xDS0.PDF
CH32V303RCT7,5,OSC_IN,other,I/A,#,confirmed,pin-table:zh+pin-table:en,3-1,CH32V20x_30xDS0.PDF
CH32V303RCT7,6,OSC_OUT,other,O/A,#,confirmed,pin-table:zh+pin-table:en,3-1,CH32V20x_30xDS0.PDF
CH32V303RCT7,7,NRST,other,I,#,confirmed,pin-table:zh+pin-table:en,3-1,CH32V20x_30xDS0.PDF
CH32V303RCT7,8,PC0,gpio,I/O/A,#,confirmed,pin-table:zh+pin-table:en,3-1,CH32V20x_30xDS0.PDF
CH32V303RCT7,9,PC1,gpio,I/O/A,#,confirmed,pin-table:zh+pin-table:en,3-1,CH32V20x_30xDS0.PDF
CH32V303RCT7,10,PC2,gpio,I/O/A,#,confirmed,pin-table:zh+pin-table:en,3-1,CH32V20x_30xDS0.PDF
CH32V303RCT7,11,PC3,gpio,I/O/A,#,confirmed,pin-table:zh+pin-table:en,3-1,CH32V20x_30xDS0.PDF
CH32V303RCT7,12,VSSA,power,P,#,confirmed,pin-table:zh+pin-table:en,3-1,CH32V20x_30xDS0.PDF
CH32V303RCT7,13,VDDA,power,P,#,confirmed,pin-table:zh+pin-table:en,3-1,CH32V20x_30xDS0.PDF
CH32V303RCT7,14,PA0-WKUP,gpio,I/O/A,#,confirmed,pin-table:zh+pin-table:en,3-1,CH32V20x_30xDS0.PDF
CH32V303RCT7,15,PA1,gpio,I/O/A,#,confirmed,pin-table:zh+pin-table:en,3-1,CH32V20x_30xDS0.PDF
CH32V303RCT7,16,PA2,gpio,I/O/A,#,confirmed,pin-table:zh+pin-table:en,3-1,CH32V20x_30xDS0.PDF
CH32V303RCT7,17,PA3,gpio,I/O/A,#,confirmed,pin-table:zh+pin-table:en,3-1,CH32V20x_30xDS0.PDF
CH32V303RCT7,18,VSS_4,power,P,#,confirmed,pin-table:zh+pin-table:en,3-1,CH32V20x_30xDS0.PDF
CH32V303RCT7,19,VDD_4,power,P,#,confirmed,pin-table:zh+pin-table:en,3-1,CH32V20x_30xDS0.PDF
CH32V303RCT7,20,PA4,gpio,I/O/A,#,confirmed,pin-table:zh+pin-table:en,3-1,CH32V20x_30xDS0.PDF
CH32V303RCT7,21,PA5,gpio,I/O/A,#,confirmed,pin-table:zh+pin-table:en,3-1,CH32V20x_30xDS0.PDF
CH32V303RCT7,22,PA6,gpio,I/O/A,#,confirmed,pin-table:zh+pin-table:en,3-1,CH32V20x_30xDS0.PDF
CH32V303RCT7,23,PA7,gpio,I/O/A,#,confirmed,pin-table:zh+pin-table:en,3-1,CH32V20x_30xDS0.PDF
CH32V303RCT7,24,PC4,gpio,I/O/A,#,confirmed,pin-table:zh+pin-table:en,3-1,CH32V20x_30xDS0.PDF
CH32V303RCT7,25,PC5,gpio,I/O/A,#,confirmed,pin-table:zh+pin-table:en,3-1,CH32V20x_30xDS0.PDF
CH32V303RCT7,26,PB0,gpio,I/O/A,#,confirmed,pin-table:zh+pin-table:en,3-1,CH32V20x_30xDS0.PDF
CH32V303RCT7,27,PB1,gpio,I/O/A,#,confirmed,pin-table:zh+pin-table:en,3-1,CH32V20x_30xDS0.PDF
CH32V303RCT7,28,PB2,gpio,I/O,#,confirmed,pin-table:zh+pin-table:en,3-1,CH32V20x_30xDS0.PDF
CH32V303RCT7,29,PB10,gpio,I/O/A,#,confirmed,pin-table:zh+pin-table:en,3-1,CH32V20x_30xDS0.PDF
