series,selector,register,bits,value,peripheral,role,signal,pad,port,gpio,#,confidence,basis
CH32V467,afio-usart7-remap,PCFR2,PCFR2:22;PCFR2:23,3,USART7,TX,USART7_TX,PA9,A,9,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32V467,afio-usart8-remap,PCFR2,PCFR2:24;PCFR2:25,0,USART8,CK,USART8_CK,PA7,A,7,#,reference,candidates(datasheet-pin-table-default:en)
CH32V467,afio-usart8-remap,PCFR2,PCFR2:24;PCFR2:25,0,USART8,CTS,USART8_CTS,PB0,B,0,#,reference,candidates(datasheet-pin-table-default:en)
CH32V467,afio-usart8-remap,PCFR2,PCFR2:24;PCFR2:25,0,USART8,RTS,USART8_RTS,PB1,B,1,#,reference,candidates(datasheet-pin-table-default:en)
CH32V467,afio-usart8-remap,PCFR2,PCFR2:24;PCFR2:25,0,USART8,RX,USART8_RX,PC5,C,5,#,reference,candidates(datasheet-pin-table-default:en)
CH32V467,afio-usart8-remap,PCFR2,PCFR2:24;PCFR2:25,0,USART8,TX,USART8_TX,PC4,C,4,#,reference,candidates(datasheet-pin-table-default:en)
CH32V467,afio-usart8-remap,PCFR2,PCFR2:24;PCFR2:25,1,USART8,CK,USART8_CK,PB15,B,15,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32V467,afio-usart8-remap,PCFR2,PCFR2:24;PCFR2:25,1,USART8,CTS,USART8_CTS,PE10,E,10,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32V467,afio-usart8-remap,PCFR2,PCFR2:24;PCFR2:25,1,USART8,RTS,USART8_RTS,PE11,E,11,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32V467,afio-usart8-remap,PCFR2,PCFR2:24;PCFR2:25,1,USART8,RX,USART8_RX,PA15,A,15,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32V467,afio-usart8-remap,PCFR2,PCFR2:24;PCFR2:25,1,USART8,TX,USART8_TX,PA14,A,14,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32V467,afio-usart8-remap,PCFR2,PCFR2:24;PCFR2:25,2,USART8,CK,USART8_CK,PB11,B,11,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32V467,afio-usart8-remap,PCFR2,PCFR2:24;PCFR2:25,2,USART8,CTS,USART8_CTS,PB13,B,13,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32V467,afio-usart8-remap,PCFR2,PCFR2:24;PCFR2:25,2,USART8,RTS,USART8_RTS,PB12,B,12,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32V467,afio-usart8-remap,PCFR2,PCFR2:24;PCFR2:25,2,USART8,RX,USART8_RX,PB14,B,14,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32V467,afio-usart8-remap,PCFR2,PCFR2:24;PCFR2:25,2,USART8,TX,USART8_TX,PB15,B,15,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32V467,afio-usart8-remap,PCFR2,PCFR2:24;PCFR2:25,3,USART8,CK,USART8_CK,PB11,B,11,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32V467,afio-usart8-remap,PCFR2,PCFR2:24;PCFR2:25,3,USART8,CTS,USART8_CTS,PB13,B,13,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32V467,afio-usart8-remap,PCFR2,PCFR2:24;PCFR2:25,3,USART8,RTS,USART8_RTS,PB12,B,12,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32V467,afio-usart8-remap,PCFR2,PCFR2:24;PCFR2:25,3,USART8,RX,USART8_RX,PB14,B,14,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32V467,afio-usart8-remap,PCFR2,PCFR2:24;PCFR2:25,3,USART8,TX,USART8_TX,PB15,B,15,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32V467,afio-usart9-remap,PCFR2,PCFR2:28;PCFR2:29,0,USART9,CK,USART9_CK,PD8,D,8,#,reference,candidates(datasheet-pin-table-default:en)
CH32V467,afio-usart9-remap,PCFR2,PCFR2:28;PCFR2:29,0,USART9,CTS,USART9_CTS,PE8,E,8,#,reference,candidates(datasheet-pin-table-default:en)
CH32V467,afio-usart9-remap,PCFR2,PCFR2:28;PCFR2:29,0,USART9,RTS,USART9_RTS,PE9,E,9,#,reference,candidates(datasheet-pin-table-default:en)
CH32V467,afio-usart9-remap,PCFR2,PCFR2:28;PCFR2:29,0,USART9,RX,USART9_RX,PB2,B,2,#,reference,candidates(datasheet-pin-table-default:en)
CH32V467,afio-usart9-remap,PCFR2,PCFR2:28;PCFR2:29,0,USART9,TX,USART9_TX,PB1,B,1,#,reference,candidates(datasheet-pin-table-default:en)
CH32V467,afio-usart9-remap,PCFR2,PCFR2:28;PCFR2:29,1,USART9,CK,USART9_CK,PD8,D,8,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32V467,afio-usart9-remap,PCFR2,PCFR2:28;PCFR2:29,1,USART9,CTS,USART9_CTS,PE8,E,8,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32V467,afio-usart9-remap,PCFR2,PCFR2:28;PCFR2:29,1,USART9,RTS,USART9_RTS,PE9,E,9,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32V467,afio-usart9-remap,PCFR2,PCFR2:28;PCFR2:29,1,USART9,RX,USART9_RX,PA5,A,5,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32V467,afio-usart9-remap,PCFR2,PCFR2:28;PCFR2:29,1,USART9,TX,USART9_TX,PA4,A,4,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32V467,afio-usart9-remap,PCFR2,PCFR2:28;PCFR2:29,2,USART9,CK,USART9_CK,PE2,E,2,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32V467,afio-usart9-remap,PCFR2,PCFR2:28;PCFR2:29,2,USART9,CTS,USART9_CTS,PE5,E,5,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32V467,afio-usart9-remap,PCFR2,PCFR2:28;PCFR2:29,2,USART9,RTS,USART9_RTS,PE6,E,6,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32V467,afio-usart9-remap,PCFR2,PCFR2:28;PCFR2:29,2,USART9,RX,USART9_RX,PE4,E,4,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32V467,afio-usart9-remap,PCFR2,PCFR2:28;PCFR2:29,2,USART9,TX,USART9_TX,PE3,E,3,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32V467,afio-usart9-remap,PCFR2,PCFR2:28;PCFR2:29,3,USART9,CK,USART9_CK,PE2,E,2,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32V467,afio-usart9-remap,PCFR2,PCFR2:28;PCFR2:29,3,USART9,CTS,USART9_CTS,PE5,E,5,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32V467,afio-usart9-remap,PCFR2,PCFR2:28;PCFR2:29,3,USART9,RTS,USART9_RTS,PE6,E,6,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32V467,afio-usart9-remap,PCFR2,PCFR2:28;PCFR2:29,3,USART9,RX,USART9_RX,PE4,E,4,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32V467,afio-usart9-remap,PCFR2,PCFR2:28;PCFR2:29,3,USART9,TX,USART9_TX,PE3,E,3,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32X033,afio-i2c1-remap,PCFR1,PCFR1:2;PCFR1:3;PCFR1:4,0,I2C1,SCL,SCL,PA10,A,10,#,reference,candidates(datasheet-pin-table-default:en)
CH32X033,afio-i2c1-remap,PCFR1,PCFR1:2;PCFR1:3;PCFR1:4,0,I2C1,SDA,SDA,PA11,A,11,#,reference,candidates(datasheet-pin-table-default:en)
CH32X033,afio-i2c1-remap,PCFR1,PCFR1:2;PCFR1:3;PCFR1:4,2,I2C1,SCL,SCL,PC16,C,16,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32X033,afio-i2c1-remap,PCFR1,PCFR1:2;PCFR1:3;PCFR1:4,2,I2C1,SDA,SDA,PC17,C,17,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32X033,afio-i2c1-remap,PCFR1,PCFR1:2;PCFR1:3;PCFR1:4,3,I2C1,SCL,SCL,PC19,C,19,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32X033,afio-i2c1-remap,PCFR1,PCFR1:2;PCFR1:3;PCFR1:4,3,I2C1,SDA,SDA,PC18,C,18,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32X033,afio-i2c1-remap,PCFR1,PCFR1:2;PCFR1:3;PCFR1:4,4,I2C1,SCL,SCL,PC17,C,17,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32X033,afio-i2c1-remap,PCFR1,PCFR1:2;PCFR1:3;PCFR1:4,4,I2C1,SDA,SDA,PC16,C,16,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32X033,afio-i2c1-remap,PCFR1,PCFR1:2;PCFR1:3;PCFR1:4,5,I2C1,SCL,SCL,PC18,C,18,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32X033,afio-i2c1-remap,PCFR1,PCFR1:2;PCFR1:3;PCFR1:4,5,I2C1,SDA,SDA,PC19,C,19,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32X033,afio-pioc-remap,PCFR1,PCFR1:23,0,PIOC,IO0,PIOC_IO0,PC18,C,18,#,reference,candidates(datasheet-pin-table-default:en)
CH32X033,afio-pioc-remap,PCFR1,PCFR1:23,0,PIOC,IO1,PIOC_IO1,PC19,C,19,#,reference,candidates(datasheet-pin-table-default:en)
CH32X033,afio-spi1-remap,PCFR1,PCFR1:0;PCFR1:1,0,SPI1,NSS,CS,PA4,A,4,#,reference,candidates(datasheet-pin-table-default:en)
CH32X033,afio-spi1-remap,PCFR1,PCFR1:0;PCFR1:1,0,SPI1,MISO,MISO,PA6,A,6,#,reference,candidates(datasheet-pin-table-default:en)
CH32X033,afio-spi1-remap,PCFR1,PCFR1:0;PCFR1:1,0,SPI1,MOSI,MOSI,PA7,A,7,#,reference,candidates(datasheet-pin-table-default:en)
CH32X033,afio-spi1-remap,PCFR1,PCFR1:0;PCFR1:1,0,SPI1,SCK,SCK,PA5,A,5,#,reference,candidates(datasheet-pin-table-default:en)
CH32X033,afio-spi1-remap,PCFR1,PCFR1:0;PCFR1:1,1,SPI1,MOSI,MOSI,PA9,A,9,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32X033,afio-spi1-remap,PCFR1,PCFR1:0;PCFR1:1,2,SPI1,MISO,MISO,PA9,A,9,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32X033,afio-spi1-remap,PCFR1,PCFR1:0;PCFR1:1,2,SPI1,MOSI,MOSI,PA10,A,10,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32X033,afio-spi1-remap,PCFR1,PCFR1:0;PCFR1:1,2,SPI1,SCK,SCK,PA11,A,11,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32X033,afio-tim1-remap,PCFR1,PCFR1:15;PCFR1:16;PCFR1:17,0,TIM1,CH2N,T1C2N,PB7,B,7,#,reference,candidates(datasheet-pin-table-default:en)
CH32X033,afio-tim1-remap,PCFR1,PCFR1:15;PCFR1:16;PCFR1:17,0,TIM1,CH4,T1C4,PC16,C,16,#,reference,candidates(datasheet-pin-table-default:en)
CH32X033,afio-tim1-remap,PCFR1,PCFR1:15;PCFR1:16;PCFR1:17,0,TIM1,ETR,T1ET,PC17,C,17,#,reference,candidates(datasheet-pin-table-default:en)
CH32X033,afio-tim1-remap,PCFR1,PCFR1:15;PCFR1:16;PCFR1:17,1,TIM1,BKIN,T1BK,PA6,A,6,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32X033,afio-tim1-remap,PCFR1,PCFR1:15;PCFR1:16;PCFR1:17,1,TIM1,CH1N,T1C1N,PA7,A,7,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32X033,afio-tim1-remap,PCFR1,PCFR1:15;PCFR1:16;PCFR1:17,1,TIM1,CH2N,T1C2N,PB0,B,0,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32X033,afio-tim1-remap,PCFR1,PCFR1:15;PCFR1:16;PCFR1:17,1,TIM1,CH3N,T1C3N,PB1,B,1,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32X033,afio-tim1-remap,PCFR1,PCFR1:15;PCFR1:16;PCFR1:17,1,TIM1,CH4,T1C4,PC16,C,16,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32X033,afio-tim1-remap,PCFR1,PCFR1:15;PCFR1:16;PCFR1:17,1,TIM1,ETR,T1ET,PC17,C,17,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32X033,afio-tim1-remap,PCFR1,PCFR1:15;PCFR1:16;PCFR1:17,2,TIM1,CH2N,T1C2N,PB7,B,7,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32X033,afio-tim1-remap,PCFR1,PCFR1:15;PCFR1:16;PCFR1:17,2,TIM1,ETR,T1ET,PC18,C,18,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32X033,afio-tim1-remap,PCFR1,PCFR1:15;PCFR1:16;PCFR1:17,3,TIM1,CH4,T1C4,PC3,C,3,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32X033,afio-tim1-remap,PCFR1,PCFR1:15;PCFR1:16;PCFR1:17,3,TIM1,ETR,T1ET,PC18,C,18,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32X033,afio-tim2-remap,PCFR1,PCFR1:18;PCFR1:19;PCFR1:20,0,TIM2,CH1,T2C1,PA0,A,0,#,reference,candidates(datasheet-pin-table-default:en)
CH32X033,afio-tim2-remap,PCFR1,PCFR1:18;PCFR1:19;PCFR1:20,0,TIM2,CH2,T2C2,PA1,A,1,#,reference,candidates(datasheet-pin-table-default:en)
CH32X033,afio-tim2-remap,PCFR1,PCFR1:18;PCFR1:19;PCFR1:20,0,TIM2,CH3,T2C3,PA2,A,2,#,reference,candidates(datasheet-pin-table-default:en)
CH32X033,afio-tim2-remap,PCFR1,PCFR1:18;PCFR1:19;PCFR1:20,0,TIM2,CH4,T2C4,PA3,A,3,#,reference,candidates(datasheet-pin-table-default:en)
CH32X033,afio-tim2-remap,PCFR1,PCFR1:18;PCFR1:19;PCFR1:20,1,TIM2,BKIN,T2BK,PA9,A,9,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32X033,afio-tim2-remap,PCFR1,PCFR1:18;PCFR1:19;PCFR1:20,1,TIM2,CH3,T2C3,PA2,A,2,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32X033,afio-tim2-remap,PCFR1,PCFR1:18;PCFR1:19;PCFR1:20,1,TIM2,CH4,T2C4,PA3,A,3,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32X033,afio-tim2-remap,PCFR1,PCFR1:18;PCFR1:19;PCFR1:20,2,TIM2,CH1,T2C1,PA0,A,0,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32X033,afio-tim2-remap,PCFR1,PCFR1:18;PCFR1:19;PCFR1:20,2,TIM2,CH1N,T2C1N,PC3,C,3,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32X033,afio-tim2-remap,PCFR1,PCFR1:18;PCFR1:19;PCFR1:20,2,TIM2,CH2,T2C2,PA1,A,1,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32X033,afio-tim2-remap,PCFR1,PCFR1:18;PCFR1:19;PCFR1:20,3,TIM2,BKIN,T2BK,PA9,A,9,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32X033,afio-tim2-remap,PCFR1,PCFR1:18;PCFR1:19;PCFR1:20,4,TIM2,CH3N,T2C3N,PC3,C,3,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32X033,afio-tim2-remap,PCFR1,PCFR1:18;PCFR1:19;PCFR1:20,5,TIM2,CH1,T2C1,PC19,C,19,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32X033,afio-tim2-remap,PCFR1,PCFR1:18;PCFR1:19;PCFR1:20,5,TIM2,CH1N,T2C1N,PC18,C,18,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32X033,afio-tim2-remap,PCFR1,PCFR1:18;PCFR1:19;PCFR1:20,5,TIM2,ETR,T2ET,PA2,A,2,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32X033,afio-tim2-remap,PCFR1,PCFR1:18;PCFR1:19;PCFR1:20,6,TIM2,CH1,T2C1,PC19,C,19,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32X033,afio-tim2-remap,PCFR1,PCFR1:18;PCFR1:19;PCFR1:20,6,TIM2,ETR,T2ET,PA2,A,2,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32X033,afio-tim3-remap,PCFR1,PCFR1:21;PCFR1:22,0,TIM3,CH1,T3C1,PA6,A,6,#,reference,candidates(datasheet-pin-table-default:en)
CH32X033,afio-tim3-remap,PCFR1,PCFR1:21;PCFR1:22,0,TIM3,CH2,T3C2,PA7,A,7,#,reference,candidates(datasheet-pin-table-default:en)
CH32X033,afio-tim3-remap,PCFR1,PCFR1:21;PCFR1:22,2,TIM3,CH1,T3C1,PC19,C,19,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32X033,afio-tim3-remap,PCFR1,PCFR1:21;PCFR1:22,2,TIM3,CH2,T3C2,PC18,C,18,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32X033,afio-tim3-remap,PCFR1,PCFR1:21;PCFR1:22,3,TIM3,CH1,T3C1,PA3,A,3,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32X033,afio-tim3-remap,PCFR1,PCFR1:21;PCFR1:22,3,TIM3,CH2,T3C2,PA4,A,4,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32X033,afio-usart1-remap,PCFR1,PCFR1:5;PCFR1:6,0,USART1,CTS,CTS1,PC16,C,16,#,reference,candidates(datasheet-pin-table-default:en)
CH32X033,afio-usart1-remap,PCFR1,PCFR1:5;PCFR1:6,0,USART1,RTS,RTS1,PC17,C,17,#,reference,candidates(datasheet-pin-table-default:en)
CH32X033,afio-usart1-remap,PCFR1,PCFR1:5;PCFR1:6,1,USART1,CTS,CTS1,PC16,C,16,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32X033,afio-usart1-remap,PCFR1,PCFR1:5;PCFR1:6,1,USART1,RTS,RTS1,PC17,C,17,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32X033,afio-usart1-remap,PCFR1,PCFR1:5;PCFR1:6,1,USART1,RX,RX1,PA11,A,11,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32X033,afio-usart1-remap,PCFR1,PCFR1:5;PCFR1:6,1,USART1,TX,TX1,PA10,A,10,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32X033,afio-usart1-remap,PCFR1,PCFR1:5;PCFR1:6,2,USART1,CTS,CTS1,PA9,A,9,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32X033,afio-usart1-remap,PCFR1,PCFR1:5;PCFR1:6,3,USART1,TX,TX1,PA7,A,7,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32X033,afio-usart2-remap,PCFR1,PCFR1:7;PCFR1:8;PCFR1:9,0,USART2,CK,CK2,PA4,A,4,#,reference,candidates(datasheet-pin-table-default:en)
CH32X033,afio-usart2-remap,PCFR1,PCFR1:7;PCFR1:8;PCFR1:9,0,USART2,CTS,CTS2,PA0,A,0,#,reference,candidates(datasheet-pin-table-default:en)
CH32X033,afio-usart2-remap,PCFR1,PCFR1:7;PCFR1:8;PCFR1:9,0,USART2,RTS,RTS2,PA1,A,1,#,reference,candidates(datasheet-pin-table-default:en)
CH32X033,afio-usart2-remap,PCFR1,PCFR1:7;PCFR1:8;PCFR1:9,0,USART2,RX,RX2,PA3,A,3,#,reference,candidates(datasheet-pin-table-default:en)
CH32X033,afio-usart2-remap,PCFR1,PCFR1:7;PCFR1:8;PCFR1:9,0,USART2,TX,TX2,PA2,A,2,#,reference,candidates(datasheet-pin-table-default:en)
CH32X033,afio-usart2-remap,PCFR1,PCFR1:7;PCFR1:8;PCFR1:9,1,USART2,CTS,CTS2,PA1,A,1,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32X033,afio-usart2-remap,PCFR1,PCFR1:7;PCFR1:8;PCFR1:9,1,USART2,RTS,RTS2,PA2,A,2,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32X033,afio-usart2-remap,PCFR1,PCFR1:7;PCFR1:8;PCFR1:9,3,USART2,RTS,RTS2,PC3,C,3,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32X033,afio-usart2-remap,PCFR1,PCFR1:7;PCFR1:8;PCFR1:9,4,USART2,RTS,RTS2,PC3,C,3,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32X033,afio-usart3-remap,PCFR1,PCFR1:10;PCFR1:11,0,USART3,RTS,RTS3,PB7,B,7,#,reference,candidates(datasheet-pin-table-default:en)
CH32X033,afio-usart3-remap,PCFR1,PCFR1:10;PCFR1:11,1,USART3,RTS,RTS3,PB7,B,7,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32X033,afio-usart3-remap,PCFR1,PCFR1:10;PCFR1:11,1,USART3,RX,RX3,PC19,C,19,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32X033,afio-usart3-remap,PCFR1,PCFR1:10;PCFR1:11,1,USART3,TX,TX3,PC18,C,18,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32X033,afio-usart3-remap,PCFR1,PCFR1:10;PCFR1:11,2,USART3,CTS,CTS3,PA3,A,3,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32X033,afio-usart3-remap,PCFR1,PCFR1:10;PCFR1:11,2,USART3,RTS,RTS3,PA4,A,4,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32X033,afio-usart4-remap,PCFR1,PCFR1:12;PCFR1:13;PCFR1:14,0,USART4,RX,RX4,PB1,B,1,#,reference,candidates(datasheet-pin-table-default:en)
CH32X033,afio-usart4-remap,PCFR1,PCFR1:12;PCFR1:13;PCFR1:14,0,USART4,TX,TX4,PB0,B,0,#,reference,candidates(datasheet-pin-table-default:en)
CH32X033,afio-usart4-remap,PCFR1,PCFR1:12;PCFR1:13;PCFR1:14,1,USART4,CK,CK4,PA6,A,6,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32X033,afio-usart4-remap,PCFR1,PCFR1:12;PCFR1:13;PCFR1:14,1,USART4,CTS,CTS4,PA7,A,7,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32X033,afio-usart4-remap,PCFR1,PCFR1:12;PCFR1:13;PCFR1:14,1,USART4,RX,RX4,PA9,A,9,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32X033,afio-usart4-remap,PCFR1,PCFR1:12;PCFR1:13;PCFR1:14,1,USART4,TX,TX4,PA5,A,5,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32X033,afio-usart4-remap,PCFR1,PCFR1:12;PCFR1:13;PCFR1:14,2,USART4,RX,RX4,PC17,C,17,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32X033,afio-usart4-remap,PCFR1,PCFR1:12;PCFR1:13;PCFR1:14,2,USART4,TX,TX4,PC16,C,16,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32X033,afio-usart4-remap,PCFR1,PCFR1:12;PCFR1:13;PCFR1:14,3,USART4,RX,RX4,PA10,A,10,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32X033,afio-usart4-remap,PCFR1,PCFR1:12;PCFR1:13;PCFR1:14,4,USART4,CTS,CTS4,PA5,A,5,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32X033,afio-usart4-remap,PCFR1,PCFR1:12;PCFR1:13;PCFR1:14,4,USART4,RTS,RTS4,PA6,A,6,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32X033,afio-usart4-remap,PCFR1,PCFR1:12;PCFR1:13;PCFR1:14,4,USART4,RX,RX4,PC19,C,19,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32X033,afio-usart4-remap,PCFR1,PCFR1:12;PCFR1:13;PCFR1:14,5,USART4,RX,RX4,PC16,C,16,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32X033,afio-usart4-remap,PCFR1,PCFR1:12;PCFR1:13;PCFR1:14,5,USART4,TX,TX4,PC17,C,17,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32X035,afio-i2c1-remap,PCFR1,PCFR1:2;PCFR1:3;PCFR1:4,0,I2C1,SCL,SCL,PA10,A,10,#,reference,candidates(datasheet-pin-table-default:en)
CH32X035,afio-i2c1-remap,PCFR1,PCFR1:2;PCFR1:3;PCFR1:4,0,I2C1,SDA,SDA,PA11,A,11,#,reference,candidates(datasheet-pin-table-default:en)
CH32X035,afio-i2c1-remap,PCFR1,PCFR1:2;PCFR1:3;PCFR1:4,1,I2C1,SCL,SCL,PA13,A,13,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32X035,afio-i2c1-remap,PCFR1,PCFR1:2;PCFR1:3;PCFR1:4,1,I2C1,SDA,SDA,PA14,A,14,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32X035,afio-i2c1-remap,PCFR1,PCFR1:2;PCFR1:3;PCFR1:4,2,I2C1,SCL,SCL,PC16,C,16,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32X035,afio-i2c1-remap,PCFR1,PCFR1:2;PCFR1:3;PCFR1:4,2,I2C1,SDA,SDA,PC17,C,17,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32X035,afio-i2c1-remap,PCFR1,PCFR1:2;PCFR1:3;PCFR1:4,3,I2C1,SCL,SCL,PC19,C,19,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32X035,afio-i2c1-remap,PCFR1,PCFR1:2;PCFR1:3;PCFR1:4,3,I2C1,SDA,SDA,PC18,C,18,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32X035,afio-i2c1-remap,PCFR1,PCFR1:2;PCFR1:3;PCFR1:4,4,I2C1,SCL,SCL,PC17,C,17,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32X035,afio-i2c1-remap,PCFR1,PCFR1:2;PCFR1:3;PCFR1:4,4,I2C1,SDA,SDA,PC16,C,16,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32X035,afio-i2c1-remap,PCFR1,PCFR1:2;PCFR1:3;PCFR1:4,5,I2C1,SCL,SCL,PC18,C,18,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32X035,afio-i2c1-remap,PCFR1,PCFR1:2;PCFR1:3;PCFR1:4,5,I2C1,SDA,SDA,PC19,C,19,#,reference,candidates(datasheet-pin-table+rm-remap-grid:en)
CH32X035,afio-pioc-remap,PCFR1,PCFR1:23,0,PIOC,IO0,PIOC_IO0,PC18,C,18,#,reference,candidates(datasheet-pin-table-default:en)
