family,block,type,register,address,offset,width_bits,count,#,confidence,basis
CH32X315,TIM1,TIM,CNT_TIM4,0x40012c24,0x024,32,1,#,reference,evt(ch32x3x5.h)
CH32X315,TIM1,TIM,PSC,0x40012c28,0x028,16,1,#,confirmed,evt(ch32x3x5.h)+rm(CH32X315RM.PDF)+rm-address(CH32X315RM.PDF)
CH32X315,TIM1,TIM,ATRLR,0x40012c2c,0x02c,16,1,#,confirmed,evt(ch32x3x5.h)+rm(CH32X315RM.PDF)+rm-address(CH32X315RM.PDF)
CH32X315,TIM1,TIM,ATRLR_TIM4,0x40012c2c,0x02c,32,1,#,reference,evt(ch32x3x5.h)
CH32X315,TIM1,TIM,RPTCR,0x40012c30,0x030,16,1,#,confirmed,evt(ch32x3x5.h)+rm(CH32X315RM.PDF)+rm-address(CH32X315RM.PDF)
CH32X315,TIM1,TIM,CH1CVR,0x40012c34,0x034,32,1,#,confirmed,evt(ch32x3x5.h)+rm(CH32X315RM.PDF)+rm-address(CH32X315RM.PDF)
CH32X315,TIM1,TIM,CH1CVR_TIM4,0x40012c34,0x034,32,1,#,reference,evt(ch32x3x5.h)
CH32X315,TIM1,TIM,CH2CVR,0x40012c38,0x038,32,1,#,confirmed,evt(ch32x3x5.h)+rm(CH32X315RM.PDF)+rm-address(CH32X315RM.PDF)
CH32X315,TIM1,TIM,CH2CVR_TIM4,0x40012c38,0x038,32,1,#,reference,evt(ch32x3x5.h)
CH32X315,TIM1,TIM,CH3CVR,0x40012c3c,0x03c,32,1,#,confirmed,evt(ch32x3x5.h)+rm(CH32X315RM.PDF)+rm-address(CH32X315RM.PDF)
CH32X315,TIM1,TIM,CH3CVR_TIM4,0x40012c3c,0x03c,32,1,#,reference,evt(ch32x3x5.h)
CH32X315,TIM1,TIM,CH4CVR,0x40012c40,0x040,32,1,#,confirmed,evt(ch32x3x5.h)+rm(CH32X315RM.PDF)+rm-address(CH32X315RM.PDF)
CH32X315,TIM1,TIM,CH4CVR_TIM4,0x40012c40,0x040,32,1,#,reference,evt(ch32x3x5.h)
CH32X315,TIM1,TIM,BDTR,0x40012c44,0x044,16,1,#,confirmed,evt(ch32x3x5.h)+rm(CH32X315RM.PDF)+rm-address(CH32X315RM.PDF)
CH32X315,TIM1,TIM,DMACFGR,0x40012c48,0x048,16,1,#,confirmed,evt(ch32x3x5.h)+rm(CH32X315RM.PDF)+rm-address(CH32X315RM.PDF)
CH32X315,TIM1,TIM,DMAADR,0x40012c4c,0x04c,16,1,#,confirmed,evt(ch32x3x5.h)+rm(CH32X315RM.PDF)+rm-address(CH32X315RM.PDF)
CH32X315,TIM1,TIM,DMAADR_R32,0x40012c4c,0x04c,32,1,#,reference,evt(ch32x3x5.h)
CH32X315,SPI1,SPI,CTLR1,0x40013000,0x000,16,1,#,confirmed,evt(ch32x3x5.h)+rm(CH32X315RM.PDF)+rm-address(CH32X315RM.PDF)
CH32X315,SPI1,SPI,CTLR2,0x40013004,0x004,16,1,#,confirmed,evt(ch32x3x5.h)+rm(CH32X315RM.PDF)+rm-address(CH32X315RM.PDF)
CH32X315,SPI1,SPI,STATR,0x40013008,0x008,16,1,#,confirmed,evt(ch32x3x5.h)+rm(CH32X315RM.PDF)+rm-address(CH32X315RM.PDF)
CH32X315,SPI1,SPI,DATAR,0x4001300c,0x00c,16,1,#,confirmed,evt(ch32x3x5.h)+rm(CH32X315RM.PDF)+rm-address(CH32X315RM.PDF)
CH32X315,SPI1,SPI,CRCR,0x40013010,0x010,16,1,#,confirmed,evt(ch32x3x5.h)+rm(CH32X315RM.PDF)+rm-address(CH32X315RM.PDF)
CH32X315,SPI1,SPI,RCRCR,0x40013014,0x014,16,1,#,confirmed,evt(ch32x3x5.h)+rm(CH32X315RM.PDF)+rm-address(CH32X315RM.PDF)
CH32X315,SPI1,SPI,TCRCR,0x40013018,0x018,16,1,#,confirmed,evt(ch32x3x5.h)+rm(CH32X315RM.PDF)+rm-address(CH32X315RM.PDF)
CH32X315,SPI1,SPI,HSCR,0x40013024,0x024,16,1,#,confirmed,evt(ch32x3x5.h)+rm(CH32X315RM.PDF)+rm-address(CH32X315RM.PDF)
CH32X315,USART1,USART,STATR,0x40013800,0x000,16,1,#,confirmed,evt(ch32x3x5.h)+rm(CH32X315RM.PDF)+rm-address(CH32X315RM.PDF)
CH32X315,USART1,USART,DATAR,0x40013804,0x004,16,1,#,confirmed,evt(ch32x3x5.h)+rm(CH32X315RM.PDF)+rm-address(CH32X315RM.PDF)
CH32X315,USART1,USART,BRR,0x40013808,0x008,32,1,#,confirmed,evt(ch32x3x5.h)+rm(CH32X315RM.PDF)+rm-address(CH32X315RM.PDF)
CH32X315,USART1,USART,CTLR1,0x4001380c,0x00c,16,1,#,confirmed,evt(ch32x3x5.h)+rm(CH32X315RM.PDF)+rm-address(CH32X315RM.PDF)
CH32X315,USART1,USART,CTLR2,0x40013810,0x010,16,1,#,confirmed,evt(ch32x3x5.h)+rm(CH32X315RM.PDF)+rm-address(CH32X315RM.PDF)
CH32X315,USART1,USART,CTLR3,0x40013814,0x014,16,1,#,confirmed,evt(ch32x3x5.h)+rm(CH32X315RM.PDF)+rm-address(CH32X315RM.PDF)
CH32X315,USART1,USART,GPR,0x40013818,0x018,16,1,#,confirmed,evt(ch32x3x5.h)+rm(CH32X315RM.PDF)+rm-address(CH32X315RM.PDF)
CH32X315,USART1,USART,CTLR4,0x4001381c,0x01c,16,1,#,confirmed,evt(ch32x3x5.h)+rm(CH32X315RM.PDF)+rm-address(CH32X315RM.PDF)
CH32X315,ADC3,ADC,STATR,0x40013c00,0x000,32,1,#,confirmed,evt(ch32x3x5.h)+rm(CH32X315RM.PDF)+rm-address(CH32X315RM.PDF)
CH32X315,ADC3,ADC,CTLR1,0x40013c04,0x004,32,1,#,confirmed,evt(ch32x3x5.h)+rm(CH32X315RM.PDF)+rm-address(CH32X315RM.PDF)
CH32X315,ADC3,ADC,CTLR2,0x40013c08,0x008,32,1,#,confirmed,evt(ch32x3x5.h)+rm(CH32X315RM.PDF)+rm-address(CH32X315RM.PDF)
CH32X315,ADC3,ADC,SAMPTR1,0x40013c0c,0x00c,32,1,#,confirmed,evt(ch32x3x5.h)+rm(CH32X315RM.PDF)+rm-address(CH32X315RM.PDF)
CH32X315,ADC3,ADC,SAMPTR2,0x40013c10,0x010,32,1,#,confirmed,evt(ch32x3x5.h)+rm(CH32X315RM.PDF)+rm-address(CH32X315RM.PDF)
CH32X315,ADC3,ADC,IOFR1,0x40013c14,0x014,32,1,#,confirmed,evt(ch32x3x5.h)+rm-address(CH32X315RM.PDF)
CH32X315,ADC3,ADC,IOFR2,0x40013c18,0x018,32,1,#,confirmed,evt(ch32x3x5.h)+rm-address(CH32X315RM.PDF)
CH32X315,ADC3,ADC,IOFR3,0x40013c1c,0x01c,32,1,#,confirmed,evt(ch32x3x5.h)+rm-address(CH32X315RM.PDF)
CH32X315,ADC3,ADC,IOFR4,0x40013c20,0x020,32,1,#,confirmed,evt(ch32x3x5.h)+rm-address(CH32X315RM.PDF)
CH32X315,ADC3,ADC,WDHTR,0x40013c24,0x024,32,1,#,confirmed,evt(ch32x3x5.h)+rm(CH32X315RM.PDF)+rm-address(CH32X315RM.PDF)
CH32X315,ADC3,ADC,WDLTR,0x40013c28,0x028,32,1,#,confirmed,evt(ch32x3x5.h)+rm(CH32X315RM.PDF)+rm-address(CH32X315RM.PDF)
CH32X315,ADC3,ADC,RSQR1,0x40013c2c,0x02c,32,1,#,confirmed,evt(ch32x3x5.h)+rm(CH32X315RM.PDF)+rm-address(CH32X315RM.PDF)
CH32X315,ADC3,ADC,RSQR2,0x40013c30,0x030,32,1,#,confirmed,evt(ch32x3x5.h)+rm(CH32X315RM.PDF)+rm-address(CH32X315RM.PDF)
CH32X315,ADC3,ADC,RSQR3,0x40013c34,0x034,32,1,#,confirmed,evt(ch32x3x5.h)+rm(CH32X315RM.PDF)+rm-address(CH32X315RM.PDF)
CH32X315,ADC3,ADC,ISQR,0x40013c38,0x038,32,1,#,confirmed,evt(ch32x3x5.h)+rm(CH32X315RM.PDF)+rm-address(CH32X315RM.PDF)
CH32X315,ADC3,ADC,IDATAR1,0x40013c3c,0x03c,32,1,#,confirmed,evt(ch32x3x5.h)+rm-address(CH32X315RM.PDF)
CH32X315,ADC3,ADC,IDATAR2,0x40013c40,0x040,32,1,#,confirmed,evt(ch32x3x5.h)+rm-address(CH32X315RM.PDF)
CH32X315,ADC3,ADC,IDATAR3,0x40013c44,0x044,32,1,#,confirmed,evt(ch32x3x5.h)+rm-address(CH32X315RM.PDF)
CH32X315,ADC3,ADC,IDATAR4,0x40013c48,0x048,32,1,#,confirmed,evt(ch32x3x5.h)+rm-address(CH32X315RM.PDF)
CH32X315,ADC3,ADC,RDATAR,0x40013c4c,0x04c,32,1,#,confirmed,evt(ch32x3x5.h)+rm(CH32X315RM.PDF)+rm-address(CH32X315RM.PDF)
CH32X315,ADC3,ADC,SMPMD,0x40013c50,0x050,32,1,#,confirmed,evt(ch32x3x5.h)+rm(CH32X315RM.PDF)+rm-address(CH32X315RM.PDF)
CH32X315,ADC3,ADC,UDP,0x40013c54,0x054,32,1,#,confirmed,evt(ch32x3x5.h)+rm(CH32X315RM.PDF)+rm-address(CH32X315RM.PDF)
CH32X315,ADC3,ADC,CONCFG,0x40013c58,0x058,32,1,#,confirmed,evt(ch32x3x5.h)+rm(CH32X315RM.PDF)+rm-address(CH32X315RM.PDF)
CH32X315,ADC3,ADC,SCANCNT,0x40013c5c,0x05c,32,1,#,confirmed,evt(ch32x3x5.h)+rm(CH32X315RM.PDF)+rm-address(CH32X315RM.PDF)
CH32X315,ADC4,ADC,STATR,0x40014000,0x000,32,1,#,confirmed,evt(ch32x3x5.h)+rm(CH32X315RM.PDF)+rm-address(CH32X315RM.PDF)
CH32X315,ADC4,ADC,CTLR1,0x40014004,0x004,32,1,#,confirmed,evt(ch32x3x5.h)+rm(CH32X315RM.PDF)+rm-address(CH32X315RM.PDF)
CH32X315,ADC4,ADC,CTLR2,0x40014008,0x008,32,1,#,confirmed,evt(ch32x3x5.h)+rm(CH32X315RM.PDF)+rm-address(CH32X315RM.PDF)
CH32X315,ADC4,ADC,SAMPTR1,0x4001400c,0x00c,32,1,#,confirmed,evt(ch32x3x5.h)+rm(CH32X315RM.PDF)+rm-address(CH32X315RM.PDF)
CH32X315,ADC4,ADC,SAMPTR2,0x40014010,0x010,32,1,#,confirmed,evt(ch32x3x5.h)+rm(CH32X315RM.PDF)+rm-address(CH32X315RM.PDF)
CH32X315,ADC4,ADC,IOFR1,0x40014014,0x014,32,1,#,confirmed,evt(ch32x3x5.h)+rm-address(CH32X315RM.PDF)
CH32X315,ADC4,ADC,IOFR2,0x40014018,0x018,32,1,#,confirmed,evt(ch32x3x5.h)+rm-address(CH32X315RM.PDF)
CH32X315,ADC4,ADC,IOFR3,0x4001401c,0x01c,32,1,#,confirmed,evt(ch32x3x5.h)+rm-address(CH32X315RM.PDF)
CH32X315,ADC4,ADC,IOFR4,0x40014020,0x020,32,1,#,confirmed,evt(ch32x3x5.h)+rm-address(CH32X315RM.PDF)
CH32X315,ADC4,ADC,WDHTR,0x40014024,0x024,32,1,#,confirmed,evt(ch32x3x5.h)+rm(CH32X315RM.PDF)+rm-address(CH32X315RM.PDF)
CH32X315,ADC4,ADC,WDLTR,0x40014028,0x028,32,1,#,confirmed,evt(ch32x3x5.h)+rm(CH32X315RM.PDF)+rm-address(CH32X315RM.PDF)
CH32X315,ADC4,ADC,RSQR1,0x4001402c,0x02c,32,1,#,confirmed,evt(ch32x3x5.h)+rm(CH32X315RM.PDF)+rm-address(CH32X315RM.PDF)
CH32X315,ADC4,ADC,RSQR2,0x40014030,0x030,32,1,#,confirmed,evt(ch32x3x5.h)+rm(CH32X315RM.PDF)+rm-address(CH32X315RM.PDF)
CH32X315,ADC4,ADC,RSQR3,0x40014034,0x034,32,1,#,confirmed,evt(ch32x3x5.h)+rm(CH32X315RM.PDF)+rm-address(CH32X315RM.PDF)
CH32X315,ADC4,ADC,ISQR,0x40014038,0x038,32,1,#,confirmed,evt(ch32x3x5.h)+rm(CH32X315RM.PDF)+rm-address(CH32X315RM.PDF)
CH32X315,ADC4,ADC,IDATAR1,0x4001403c,0x03c,32,1,#,confirmed,evt(ch32x3x5.h)+rm-address(CH32X315RM.PDF)
CH32X315,ADC4,ADC,IDATAR2,0x40014040,0x040,32,1,#,confirmed,evt(ch32x3x5.h)+rm-address(CH32X315RM.PDF)
CH32X315,ADC4,ADC,IDATAR3,0x40014044,0x044,32,1,#,confirmed,evt(ch32x3x5.h)+rm-address(CH32X315RM.PDF)
CH32X315,ADC4,ADC,IDATAR4,0x40014048,0x048,32,1,#,confirmed,evt(ch32x3x5.h)+rm-address(CH32X315RM.PDF)
CH32X315,ADC4,ADC,RDATAR,0x4001404c,0x04c,32,1,#,confirmed,evt(ch32x3x5.h)+rm(CH32X315RM.PDF)+rm-address(CH32X315RM.PDF)
CH32X315,ADC4,ADC,SMPMD,0x40014050,0x050,32,1,#,confirmed,evt(ch32x3x5.h)+rm(CH32X315RM.PDF)+rm-address(CH32X315RM.PDF)
CH32X315,ADC4,ADC,UDP,0x40014054,0x054,32,1,#,confirmed,evt(ch32x3x5.h)+rm(CH32X315RM.PDF)+rm-address(CH32X315RM.PDF)
CH32X315,ADC4,ADC,CONCFG,0x40014058,0x058,32,1,#,confirmed,evt(ch32x3x5.h)+rm(CH32X315RM.PDF)+rm-address(CH32X315RM.PDF)
CH32X315,ADC4,ADC,SCANCNT,0x4001405c,0x05c,32,1,#,confirmed,evt(ch32x3x5.h)+rm(CH32X315RM.PDF)+rm-address(CH32X315RM.PDF)
CH32X315,DMA1,DMA,INTFR,0x40020000,0x000,32,1,#,confirmed,evt(ch32x3x5.h)+rm-address(CH32X315RM.PDF)
CH32X315,DMA1,DMA,INTFCR,0x40020004,0x004,32,1,#,confirmed,evt(ch32x3x5.h)+rm-address(CH32X315RM.PDF)
CH32X315,DMA1_Channel1,DMA_Channel,CFGR,0x40020008,0x000,32,1,#,confirmed,evt(ch32x3x5.h)+rm-address(CH32X315RM.PDF)
CH32X315,DMA1_Channel1,DMA_Channel,CNTR,0x4002000c,0x004,32,1,#,confirmed,evt(ch32x3x5.h)+rm-address(CH32X315RM.PDF)
CH32X315,DMA1_Channel1,DMA_Channel,PADDR,0x40020010,0x008,32,1,#,confirmed,evt(ch32x3x5.h)+rm-address(CH32X315RM.PDF)
CH32X315,DMA1_Channel1,DMA_Channel,MADDR,0x40020014,0x00c,32,1,#,confirmed,evt(ch32x3x5.h)+rm-address(CH32X315RM.PDF)
CH32X315,DMA1_Channel1,DMA_Channel,M1ADDR,0x40020018,0x010,32,1,#,reference,evt(ch32x3x5.h)
CH32X315,DMA1_Channel2,DMA_Channel,CFGR,0x4002001c,0x000,32,1,#,confirmed,evt(ch32x3x5.h)+rm-address(CH32X315RM.PDF)
CH32X315,DMA1_Channel2,DMA_Channel,CNTR,0x40020020,0x004,32,1,#,confirmed,evt(ch32x3x5.h)+rm-address(CH32X315RM.PDF)
CH32X315,DMA1_Channel2,DMA_Channel,PADDR,0x40020024,0x008,32,1,#,confirmed,evt(ch32x3x5.h)+rm-address(CH32X315RM.PDF)
CH32X315,DMA1_Channel2,DMA_Channel,MADDR,0x40020028,0x00c,32,1,#,confirmed,evt(ch32x3x5.h)+rm-address(CH32X315RM.PDF)
CH32X315,DMA1_Channel2,DMA_Channel,M1ADDR,0x4002002c,0x010,32,1,#,reference,evt(ch32x3x5.h)
CH32X315,DMA1_Channel3,DMA_Channel,CFGR,0x40020030,0x000,32,1,#,confirmed,evt(ch32x3x5.h)+rm-address(CH32X315RM.PDF)
CH32X315,DMA1_Channel3,DMA_Channel,CNTR,0x40020034,0x004,32,1,#,confirmed,evt(ch32x3x5.h)+rm-address(CH32X315RM.PDF)
CH32X315,DMA1_Channel3,DMA_Channel,PADDR,0x40020038,0x008,32,1,#,confirmed,evt(ch32x3x5.h)+rm-address(CH32X315RM.PDF)
CH32X315,DMA1_Channel3,DMA_Channel,MADDR,0x4002003c,0x00c,32,1,#,confirmed,evt(ch32x3x5.h)+rm-address(CH32X315RM.PDF)
CH32X315,DMA1_Channel3,DMA_Channel,M1ADDR,0x40020040,0x010,32,1,#,reference,evt(ch32x3x5.h)
CH32X315,DMA1_Channel4,DMA_Channel,CFGR,0x40020044,0x000,32,1,#,confirmed,evt(ch32x3x5.h)+rm-address(CH32X315RM.PDF)
CH32X315,DMA1_Channel4,DMA_Channel,CNTR,0x40020048,0x004,32,1,#,confirmed,evt(ch32x3x5.h)+rm-address(CH32X315RM.PDF)
CH32X315,DMA1_Channel4,DMA_Channel,PADDR,0x4002004c,0x008,32,1,#,confirmed,evt(ch32x3x5.h)+rm-address(CH32X315RM.PDF)
CH32X315,DMA1_Channel4,DMA_Channel,MADDR,0x40020050,0x00c,32,1,#,confirmed,evt(ch32x3x5.h)+rm-address(CH32X315RM.PDF)
CH32X315,DMA1_Channel4,DMA_Channel,M1ADDR,0x40020054,0x010,32,1,#,reference,evt(ch32x3x5.h)
CH32X315,DMA1_Channel5,DMA_Channel,CFGR,0x40020058,0x000,32,1,#,confirmed,evt(ch32x3x5.h)+rm-address(CH32X315RM.PDF)
CH32X315,DMA1_Channel5,DMA_Channel,CNTR,0x4002005c,0x004,32,1,#,confirmed,evt(ch32x3x5.h)+rm-address(CH32X315RM.PDF)
CH32X315,DMA1_Channel5,DMA_Channel,PADDR,0x40020060,0x008,32,1,#,confirmed,evt(ch32x3x5.h)+rm-address(CH32X315RM.PDF)
CH32X315,DMA1_Channel5,DMA_Channel,MADDR,0x40020064,0x00c,32,1,#,confirmed,evt(ch32x3x5.h)+rm-address(CH32X315RM.PDF)
CH32X315,DMA1_Channel5,DMA_Channel,M1ADDR,0x40020068,0x010,32,1,#,reference,evt(ch32x3x5.h)
CH32X315,DMA1_Channel6,DMA_Channel,CFGR,0x4002006c,0x000,32,1,#,confirmed,evt(ch32x3x5.h)+rm-address(CH32X315RM.PDF)
CH32X315,DMA1_Channel6,DMA_Channel,CNTR,0x40020070,0x004,32,1,#,confirmed,evt(ch32x3x5.h)+rm-address(CH32X315RM.PDF)
CH32X315,DMA1_Channel6,DMA_Channel,PADDR,0x40020074,0x008,32,1,#,confirmed,evt(ch32x3x5.h)+rm-address(CH32X315RM.PDF)
CH32X315,DMA1_Channel6,DMA_Channel,MADDR,0x40020078,0x00c,32,1,#,confirmed,evt(ch32x3x5.h)+rm-address(CH32X315RM.PDF)
CH32X315,DMA1_Channel6,DMA_Channel,M1ADDR,0x4002007c,0x010,32,1,#,reference,evt(ch32x3x5.h)
CH32X315,DMA1_Channel7,DMA_Channel,CFGR,0x40020080,0x000,32,1,#,confirmed,evt(ch32x3x5.h)+rm-address(CH32X315RM.PDF)
CH32X315,DMA1_Channel7,DMA_Channel,CNTR,0x40020084,0x004,32,1,#,confirmed,evt(ch32x3x5.h)+rm-address(CH32X315RM.PDF)
CH32X315,DMA1_Channel7,DMA_Channel,PADDR,0x40020088,0x008,32,1,#,confirmed,evt(ch32x3x5.h)+rm-address(CH32X315RM.PDF)
CH32X315,DMA1_Channel7,DMA_Channel,MADDR,0x4002008c,0x00c,32,1,#,confirmed,evt(ch32x3x5.h)+rm-address(CH32X315RM.PDF)
CH32X315,DMA1_Channel7,DMA_Channel,M1ADDR,0x40020090,0x010,32,1,#,reference,evt(ch32x3x5.h)
CH32X315,DMA1_Channel8,DMA_Channel,CFGR,0x40020094,0x000,32,1,#,confirmed,evt(ch32x3x5.h)+rm-address(CH32X315RM.PDF)
CH32X315,DMA1_Channel8,DMA_Channel,CNTR,0x40020098,0x004,32,1,#,confirmed,evt(ch32x3x5.h)+rm-address(CH32X315RM.PDF)
CH32X315,DMA1_Channel8,DMA_Channel,PADDR,0x4002009c,0x008,32,1,#,confirmed,evt(ch32x3x5.h)+rm-address(CH32X315RM.PDF)
CH32X315,DMA1_Channel8,DMA_Channel,MADDR,0x400200a0,0x00c,32,1,#,confirmed,evt(ch32x3x5.h)+rm-address(CH32X315RM.PDF)
CH32X315,DMA1_Channel8,DMA_Channel,M1ADDR,0x400200a4,0x010,32,1,#,reference,evt(ch32x3x5.h)
CH32X315,DMA1_Channel9,DMA_Channel,CFGR,0x400200a8,0x000,32,1,#,confirmed,evt(ch32x3x5.h)+rm-address(CH32X315RM.PDF)
CH32X315,DMA1_Channel9,DMA_Channel,CNTR,0x400200ac,0x004,32,1,#,confirmed,evt(ch32x3x5.h)+rm-address(CH32X315RM.PDF)
CH32X315,DMA1_Channel9,DMA_Channel,PADDR,0x400200b0,0x008,32,1,#,confirmed,evt(ch32x3x5.h)+rm-address(CH32X315RM.PDF)
CH32X315,DMA1_Channel9,DMA_Channel,MADDR,0x400200b4,0x00c,32,1,#,confirmed,evt(ch32x3x5.h)+rm-address(CH32X315RM.PDF)
CH32X315,DMA1_Channel9,DMA_Channel,M1ADDR,0x400200b8,0x010,32,1,#,reference,evt(ch32x3x5.h)
CH32X315,DMA1_Channel10,DMA_Channel,CFGR,0x400200bc,0x000,32,1,#,confirmed,evt(ch32x3x5.h)+rm-address(CH32X315RM.PDF)
CH32X315,DMA1_Channel10,DMA_Channel,CNTR,0x400200c0,0x004,32,1,#,confirmed,evt(ch32x3x5.h)+rm-address(CH32X315RM.PDF)
CH32X315,DMA1_Channel10,DMA_Channel,PADDR,0x400200c4,0x008,32,1,#,confirmed,evt(ch32x3x5.h)+rm-address(CH32X315RM.PDF)
CH32X315,DMA1_Channel10,DMA_Channel,MADDR,0x400200c8,0x00c,32,1,#,confirmed,evt(ch32x3x5.h)+rm-address(CH32X315RM.PDF)
CH32X315,DMA1_Channel10,DMA_Channel,M1ADDR,0x400200cc,0x010,32,1,#,reference,evt(ch32x3x5.h)
CH32X315,DMA1_Channel11,DMA_Channel,CFGR,0x400200d0,0x000,32,1,#,confirmed,evt(ch32x3x5.h)+rm-address(CH32X315RM.PDF)
CH32X315,DMA1_Channel11,DMA_Channel,CNTR,0x400200d4,0x004,32,1,#,confirmed,evt(ch32x3x5.h)+rm-address(CH32X315RM.PDF)
CH32X315,DMA1_Channel11,DMA_Channel,PADDR,0x400200d8,0x008,32,1,#,confirmed,evt(ch32x3x5.h)+rm-address(CH32X315RM.PDF)
CH32X315,DMA1_Channel11,DMA_Channel,MADDR,0x400200dc,0x00c,32,1,#,confirmed,evt(ch32x3x5.h)+rm-address(CH32X315RM.PDF)
CH32X315,DMA1_Channel11,DMA_Channel,M1ADDR,0x400200e0,0x010,32,1,#,reference,evt(ch32x3x5.h)
CH32X315,DMA1_EXTEN,DMA,INTFR,0x400200e4,0x000,32,1,#,reference,evt(ch32x3x5.h)+rm-address(CH32X315RM.PDF)
CH32X315,DMA1_EXTEN,DMA,INTFCR,0x400200e8,0x004,32,1,#,reference,evt(ch32x3x5.h)+rm-address(CH32X315RM.PDF)
CH32X315,RCC,RCC,CTLR,0x40021000,0x000,32,1,#,confirmed,evt(ch32x3x5.h)+rm(CH32X315RM.PDF)+rm-address(CH32X315RM.PDF)
CH32X315,RCC,RCC,CFGR0,0x40021004,0x004,32,1,#,confirmed,evt(ch32x3x5.h)+rm(CH32X315RM.PDF)+rm-address(CH32X315RM.PDF)
CH32X315,RCC,RCC,INTR,0x40021008,0x008,32,1,#,confirmed,evt(ch32x3x5.h)+rm(CH32X315RM.PDF)+rm-address(CH32X315RM.PDF)
CH32X315,RCC,RCC,HB2PRSTR,0x4002100c,0x00c,32,1,#,confirmed,evt(ch32x3x5.h)+rm(CH32X315RM.PDF)+rm-address(CH32X315RM.PDF)
CH32X315,RCC,RCC,HB1PRSTR,0x40021010,0x010,32,1,#,confirmed,evt(ch32x3x5.h)+rm(CH32X315RM.PDF)+rm-address(CH32X315RM.PDF)
CH32X315,RCC,RCC,HBPCENR,0x40021014,0x014,32,1,#,confirmed,evt(ch32x3x5.h)+rm(CH32X315RM.PDF)+rm-address(CH32X315RM.PDF)
CH32X315,RCC,RCC,HB2PCENR,0x40021018,0x018,32,1,#,confirmed,evt(ch32x3x5.h)+rm(CH32X315RM.PDF)+rm-address(CH32X315RM.PDF)
CH32X315,RCC,RCC,HB1PCENR,0x4002101c,0x01c,32,1,#,confirmed,evt(ch32x3x5.h)+rm(CH32X315RM.PDF)+rm-address(CH32X315RM.PDF)
CH32X315,RCC,RCC,RSTSCKR,0x40021024,0x024,32,1,#,confirmed,evt(ch32x3x5.h)+rm(CH32X315RM.PDF)+rm-address(CH32X315RM.PDF)
CH32X315,RCC,RCC,HBRSTR,0x40021028,0x028,32,1,#,confirmed,evt(ch32x3x5.h)+rm(CH32X315RM.PDF)+rm-address(CH32X315RM.PDF)
CH32X315,RCC,RCC,CFGR2,0x4002102c,0x02c,32,1,#,confirmed,evt(ch32x3x5.h)+rm(CH32X315RM.PDF)+rm-address(CH32X315RM.PDF)
CH32X315,FLASH,FLASH,ACTLR,0x40022000,0x000,32,1,#,confirmed,evt(ch32x3x5.h)+rm(CH32X315RM.PDF)+rm-address(CH32X315RM.PDF)
CH32X315,FLASH,FLASH,KEYR,0x40022004,0x004,32,1,#,confirmed,evt(ch32x3x5.h)+rm(CH32X315RM.PDF)+rm-address(CH32X315RM.PDF)
CH32X315,FLASH,FLASH,OBKEYR,0x40022008,0x008,32,1,#,confirmed,evt(ch32x3x5.h)+rm(CH32X315RM.PDF)+rm-address(CH32X315RM.PDF)
CH32X315,FLASH,FLASH,STATR,0x4002200c,0x00c,32,1,#,confirmed,evt(ch32x3x5.h)+rm(CH32X315RM.PDF)+rm-address(CH32X315RM.PDF)
CH32X315,FLASH,FLASH,CTLR,0x40022010,0x010,32,1,#,confirmed,evt(ch32x3x5.h)+rm(CH32X315RM.PDF)+rm-address(CH32X315RM.PDF)
CH32X315,FLASH,FLASH,ADDR,0x40022014,0x014,32,1,#,confirmed,evt(ch32x3x5.h)+rm(CH32X315RM.PDF)+rm-address(CH32X315RM.PDF)
CH32X315,FLASH,FLASH,OBR,0x4002201c,0x01c,32,1,#,confirmed,evt(ch32x3x5.h)+rm(CH32X315RM.PDF)+rm-address(CH32X315RM.PDF)
CH32X315,FLASH,FLASH,WPR,0x40022020,0x020,32,1,#,confirmed,evt(ch32x3x5.h)+rm(CH32X315RM.PDF)+rm-address(CH32X315RM.PDF)
CH32X315,FLASH,FLASH,MODEKEYR,0x40022024,0x024,32,1,#,confirmed,evt(ch32x3x5.h)+rm(CH32X315RM.PDF)+rm-address(CH32X315RM.PDF)
CH32X315,FLASH,FLASH,BOOT_MODEKEYR,0x40022028,0x028,32,1,#,reference,evt(ch32x3x5.h)
CH32X315,EXTEN,EXTEN,EXTEN_CTR,0x400220c0,0x000,32,1,#,confirmed,evt(ch32x3x5.h)+rm-address(CH32X315RM.PDF)
CH32X315,CRC,CRC,DATAR,0x40023000,0x000,32,1,#,confirmed,evt(ch32x3x5.h)+rm(CH32X315RM.PDF)+rm-address(CH32X315RM.PDF)
CH32X315,CRC,CRC,IDATAR,0x40023004,0x004,8,1,#,confirmed,evt(ch32x3x5.h)+rm(CH32X315RM.PDF)+rm-address(CH32X315RM.PDF)
CH32X315,CRC,CRC,CTLR,0x40023008,0x008,32,1,#,confirmed,evt(ch32x3x5.h)+rm(CH32X315RM.PDF)+rm-address(CH32X315RM.PDF)
CH32X315,ARGB,ARGB,CTLR,0x40023400,0x000,32,1,#,confirmed,evt(ch32x3x5.h)+rm-address(CH32X315RM.PDF)
CH32X315,ARGB,ARGB,DAT_ARR,0x40023404,0x004,32,1,#,confirmed,evt(ch32x3x5.h)+rm-address(CH32X315RM.PDF)
